product_num,brand,url,type,title,community,market,state,city,fullzips,msa,price,date
7826,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/cameron/630-running-iron-ln,House,Cameron 1510,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,534897.0,09/05/2024 10:50:25 PM
3013,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/armstrong/573-black-bronco-rd,House,Armstrong 1308,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,541978.0,09/05/2024 10:50:25 PM
8259,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/crockett/525-black-bronco-rd,House,Crockett 1507,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,582222.0,09/05/2024 10:50:25 PM
2661,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/crockett/17733-gold-saddle-ln,House,Crockett 1206,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,655912.0,09/05/2024 10:50:25 PM
3872,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/sedona/638-running-iron-ln,House,Sedona 1512,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,658279.0,09/05/2024 10:50:25 PM
5797,Beazer Homes,https://www.beazer.com/houston-tx/timber-hollow-/fenway/604-blue-mockingbird-ct,House,Fenway 1212,Timber Hollow,Houston,TX,Magnolia,77354,Magnolia,662551.0,09/05/2024 10:50:25 PM
8561,Beazer Homes,https://www.beazer.com/houston-tx/artavia/lockhart/17304-july-moon-ln,House,Lockhart 5157,Artavia,Houston,TX,Conroe,77302,Conroe,572229.0,09/05/2024 10:50:25 PM
8626,Beazer Homes,https://www.beazer.com/houston-tx/artavia/kerrville/15203-deseo-dr,House,Kerrville 6117,Artavia,Houston,TX,Conroe,77302,Conroe,596723.0,09/05/2024 10:50:25 PM
3672,Beazer Homes,https://www.beazer.com/houston-tx/artavia/kerrville/17332-july-moon-ln,House,Kerrville 5150,Artavia,Houston,TX,Conroe,77302,Conroe,598046.0,09/05/2024 10:50:25 PM
2928,Beazer Homes,https://www.beazer.com/houston-tx/artavia/kerrville/15457-sun-rose-st,House,Kerrville 5104,Artavia,Houston,TX,Conroe,77302,Conroe,607331.0,09/05/2024 10:50:25 PM
4234,Beazer Homes,https://www.beazer.com/houston-tx/artavia/harper/17315-july-moon-ln,House,Harper 5142,Artavia,Houston,TX,Conroe,77302,Conroe,635157.0,09/05/2024 10:50:25 PM
8706,Beazer Homes,https://www.beazer.com/houston-tx/artavia/lockhart/17204-begonia-bend-dr,House,Lockhart 5138,Artavia,Houston,TX,Conroe,77302,Conroe,638184.0,09/05/2024 10:50:25 PM
9908,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-2204,House,Clifton 2204,Gatherings At Westview,Houston,TX,Houston,77055,Houston,389828.0,09/05/2024 10:50:25 PM
5858,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-2205,House,Clifton 2205,Gatherings At Westview,Houston,TX,Houston,77055,Houston,399249.0,09/05/2024 10:50:25 PM
4971,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-3205,House,Clifton 3205,Gatherings At Westview,Houston,TX,Houston,77055,Houston,439334.0,09/05/2024 10:50:25 PM
5841,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-3104,House,Clifton 3104,Gatherings At Westview,Houston,TX,Houston,77055,Houston,439357.0,09/05/2024 10:50:25 PM
6723,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-3105,House,Clifton 3105,Gatherings At Westview,Houston,TX,Houston,77055,Houston,439517.0,09/05/2024 10:50:25 PM
6805,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/sherwood/6804-westview-dr-2106,House,Sherwood 2106,Gatherings At Westview,Houston,TX,Houston,77055,Houston,439773.0,09/05/2024 10:50:25 PM
5346,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/clifton/6804-westview-dr-3405,House,Clifton 3405,Gatherings At Westview,Houston,TX,Houston,77055,Houston,449886.0,09/05/2024 10:50:25 PM
1698,Beazer Homes,https://www.beazer.com/houston-tx/gatherings-at-westview/wiltshire/6804-westview-dr-3202,House,Wiltshire 3202,Gatherings At Westview,Houston,TX,Houston,77055,Houston,489389.0,09/05/2024 10:50:25 PM
7403,Beazer Homes,https://www.beazer.com/indianapolis-in/palermo-gardens-/valencia/4121-palermo-garden-drive,House,Valencia 3601,Palermo Gardens,Indianapolis,IN,Indianapolis,46239,Indianapolis,322990.0,09/05/2024 10:50:25 PM
9459,Beazer Homes,https://www.beazer.com/indianapolis-in/palermo-gardens-/valencia/4123-palermo-garden-drive,House,Valencia 3602,Palermo Gardens,Indianapolis,IN,Indianapolis,46239,Indianapolis,331990.0,09/05/2024 10:50:25 PM
7020,Beazer Homes,https://www.beazer.com/indianapolis-in/palermo-gardens-/tuscany/9911-palermo-avenue,House,Tuscany 0402,Palermo Gardens,Indianapolis,IN,Indianapolis,46239,Indianapolis,363990.0,09/05/2024 10:50:25 PM
9969,Beazer Homes,https://www.beazer.com/indianapolis-in/palermo-gardens-/tuscany/9913-palermo-avenue,House,Tuscany 0401,Palermo Gardens,Indianapolis,IN,Indianapolis,46239,Indianapolis,370990.0,09/05/2024 10:50:25 PM
1375,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/washington/492-bluestem-lane,House,Washington 0064,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,460990.0,09/05/2024 10:50:25 PM
7880,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/franklin/516-bluestem-lane,House,Franklin 0066,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,366990.0,09/05/2024 10:50:25 PM
6858,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/lincoln/480-bluestem-lane,House,Lincoln 0063,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,409990.0,09/05/2024 10:50:25 PM
9648,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/jefferson/504-bluestem-lane,House,Jefferson 0065,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,378990.0,09/05/2024 10:50:25 PM
3373,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/hoover/71-sterling-place,House,Hoover 0041,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,358990.0,09/05/2024 10:50:25 PM
3005,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/washington/514-carroll-street,House,Washington 0047,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,465990.0,09/05/2024 10:50:25 PM
2162,Beazer Homes,https://www.beazer.com/indianapolis-in/brownstone/franklin/660-bluestem-circle,House,Franklin 0003,Brownstone,Indianapolis,IN,New Whiteland,46184,New Whiteland,395990.0,09/05/2024 10:50:25 PM
2836,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/jefferson/5731-palazzo-ln,House,Jefferson 0280,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,437990.0,09/05/2024 10:50:25 PM
5097,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/lincoln/5779-palazzo-ln,House,Lincoln 0283,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,453990.0,09/05/2024 10:50:25 PM
6946,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/liberty/5730-palazzo-ln,House,Liberty 0210,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,479990.0,09/05/2024 10:50:25 PM
6354,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/plymouth/7054-portico-ln,House,Plymouth 0316,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,484990.0,09/05/2024 10:50:25 PM
8123,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/charleston/7077-portico-ln,House,Charleston 0320,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,549990.0,09/05/2024 10:50:25 PM
3091,Beazer Homes,https://www.beazer.com/indianapolis-in/colonnade/madison/7099-portico-ln,House,Madison 0321,Colonnade,Indianapolis,IN,McCordsville,46055,McCordsville,549990.0,09/05/2024 10:50:25 PM
4378,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/franklin/8918-howlett-lane,House,Franklin 0170,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,384990.0,09/05/2024 10:50:25 PM
6017,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/jefferson/7307-deerberg-dr,House,Jefferson 0123,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,394379.65,09/05/2024 10:50:25 PM
2634,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/rushmore/7330-deerberg-dr,House,Rushmore 0131,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,411836.6,09/05/2024 10:50:25 PM
6374,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/liberty/8902-howlett-lane,House,Liberty 0172,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,413990.0,09/05/2024 10:50:25 PM
5602,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/rushmore/7302-deerberg-dr,House,Rushmore 0127,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,413990.0,09/05/2024 10:50:25 PM
1839,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/lincoln/7325-leatherwood-dr,House,Lincoln 0158,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,415990.0,09/05/2024 10:50:25 PM
5895,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/liberty/7308-deerberg-dr,House,Liberty 0128,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,435310.35,09/05/2024 10:50:25 PM
5473,Beazer Homes,https://www.beazer.com/indianapolis-in/crossroads-at-southport-/washington/8934-howlett-lane,House,Washington 0168,Crossroads At Southport,Indianapolis,IN,Indianapolis,46259,Indianapolis,456990.0,09/05/2024 10:50:25 PM
1536,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/milan/16979-cole-evans-dr,House,Milan 7401,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,389990.0,09/05/2024 10:50:25 PM
6830,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/valencia/16913-adler-ln,House,Valencia 4801,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,393990.0,09/05/2024 10:50:25 PM
7157,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/valencia/10195-higdon-ct,House,Valencia 4202,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,400990.0,09/05/2024 10:50:25 PM
7339,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/tuscany/16925-adler-ln,House,Tuscany 4901,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,424990.0,09/05/2024 10:50:25 PM
2586,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/tuscany/16958-adler-ln,House,Tuscany 7802,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,424990.0,09/05/2024 10:50:25 PM
1957,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/tuscany/16960-adler-ln,House,Tuscany 7801,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,429990.0,09/05/2024 10:50:25 PM
4581,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/tuscany/16930-adler-ln,House,Tuscany 7702,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,433990.0,09/05/2024 10:50:25 PM
9704,Beazer Homes,https://www.beazer.com/indianapolis-in/millers-walk-/tuscany/16932-adler-ln,House,Tuscany 7701,Millers Walk,Indianapolis,IN,Noblesville,46060,Noblesville,436990.0,09/05/2024 10:50:25 PM
3973,Beazer Homes,https://www.beazer.com/indianapolis-in/monon-corner/jefferson/20362-n-pacific-ave,House,Jefferson 0289,Monon Corner,Indianapolis,IN,Westfield,46074,Westfield,452990.0,09/05/2024 10:50:25 PM
2463,Beazer Homes,https://www.beazer.com/indianapolis-in/monon-corner/rushmore/20413-n-pacific-ave,House,Rushmore 0280,Monon Corner,Indianapolis,IN,Westfield,46074,Westfield,481990.0,09/05/2024 10:50:25 PM
7200,Beazer Homes,https://www.beazer.com/indianapolis-in/bordeaux-walk/hudson/1393-petit-verdot-drive,House,Hudson 0043,Bordeaux Walk,Indianapolis,IN,Westfield,46074,Westfield,464990.0,09/05/2024 10:50:25 PM
7927,Beazer Homes,https://www.beazer.com/indianapolis-in/bordeaux-walk/hudson/1178-petit-verdot-dr,House,Hudson 0018,Bordeaux Walk,Indianapolis,IN,Westfield,46074,Westfield,499990.0,09/05/2024 10:50:25 PM
9053,Beazer Homes,https://www.beazer.com/indianapolis-in/bordeaux-walk/charleston/1397-petit-verdot-drive,House,Charleston 0042,Bordeaux Walk,Indianapolis,IN,Westfield,46074,Westfield,504990.0,09/05/2024 10:50:25 PM
4587,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/griffin/665-foam-flower-lane,House,Griffin 0223,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,344990.0,09/05/2024 10:50:25 PM
7145,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/bedford/680-foam-flower-lane,House,Bedford 0216,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,364990.0,09/05/2024 10:50:25 PM
6991,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/bedford/676-bellus-place,House,Bedford 0196,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,382650.0,09/05/2024 10:50:25 PM
1549,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/albany/465-ylang-pl,House,Albany 0023,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,408717.0,09/05/2024 10:50:25 PM
6454,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/cambridge/469-ylang-pl,House,Cambridge 0025,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,419736.0,09/05/2024 10:50:25 PM
8754,Beazer Homes,https://www.beazer.com/las-vegas-nv/juniper-trails/cambridge/467-ylang-pl,House,Cambridge 0024,Juniper Trails,Las Vegas,NV,Henderson,89015,Henderson,420796.0,09/05/2024 10:50:25 PM
5949,Beazer Homes,https://www.beazer.com/las-vegas-nv/luna-vista/juniper/5852-mirto-court,House,Juniper 0038,Luna Vista,Las Vegas,NV,Las Vegas,89122,Las Vegas,429701.0,09/05/2024 10:50:25 PM
2878,Beazer Homes,https://www.beazer.com/las-vegas-nv/luna-vista/mesquite/5849-mirto-court,House,Mesquite 0026,Luna Vista,Las Vegas,NV,Las Vegas,89122,Las Vegas,449990.0,09/05/2024 10:50:25 PM
5148,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/griffin/5622-spellbinding-st,House,Griffin 0024,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,399990.0,09/05/2024 10:50:25 PM
3714,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/bedford/5622-beguiling-falls-st,House,Bedford 0064,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,404990.0,09/05/2024 10:50:25 PM
3699,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/griffin/5618-spellbinding-st,House,Griffin 0025,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,405240.0,09/05/2024 10:50:25 PM
2381,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/griffin/5634-spellbinding-st,House,Griffin 0021,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,411835.0,09/05/2024 10:50:25 PM
7843,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/bedford/5627-beguiling-falls-st,House,Bedford 0031,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,414990.0,09/05/2024 10:50:25 PM
9958,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/bedford/5626-spellbinding-st,House,Bedford 0023,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,418765.0,09/05/2024 10:50:25 PM
5624,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/bedford/5630-spellbinding-st,House,Bedford 0022,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,421465.0,09/05/2024 10:50:25 PM
1976,Beazer Homes,https://www.beazer.com/las-vegas-nv/majestic-point/bedford/5614-spellbinding-st,House,Bedford 0026,Majestic Point,Las Vegas,NV,Las Vegas,89148,Las Vegas,427750.0,09/05/2024 10:50:25 PM
9876,Beazer Homes,https://www.beazer.com/las-vegas-nv/gatherings-at-ridgemont/spring/1454-barrett-lane,House,Spring 0046,Gatherings At Ridgemont,Las Vegas,NV,Mesquite,89027,Mesquite,436728.0,09/05/2024 10:50:25 PM
2492,Beazer Homes,https://www.beazer.com/las-vegas-nv/gatherings-at-ridgemont/spring/1463-ridgemont-lane,House,Spring 0051,Gatherings At Ridgemont,Las Vegas,NV,Mesquite,89027,Mesquite,444753.0,09/05/2024 10:50:25 PM
7042,Beazer Homes,https://www.beazer.com/las-vegas-nv/gatherings-at-ridgemont/willow/1453-ridgemont-lane,House,Willow 0049,Gatherings At Ridgemont,Las Vegas,NV,Mesquite,89027,Mesquite,456485.0,09/05/2024 10:50:25 PM
3872,Beazer Homes,https://www.beazer.com/las-vegas-nv/gatherings-at-ridgemont/summit/1467-ridgemont-lane,House,Summit 0052,Gatherings At Ridgemont,Las Vegas,NV,Mesquite,89027,Mesquite,499613.0,09/05/2024 10:50:25 PM
4708,Beazer Homes,https://www.beazer.com/las-vegas-nv/crosswind-estates/willow/1018-warsaw-avenue,House,Willow 0017,Crosswind Estates,Las Vegas,NV,Henderson,89015,Henderson,525045.0,09/05/2024 10:50:25 PM
2224,Beazer Homes,https://www.beazer.com/las-vegas-nv/crosswind-estates/willow/324-talladega-court,House,Willow 0009,Crosswind Estates,Las Vegas,NV,Henderson,89015,Henderson,545764.0,09/05/2024 10:50:25 PM
3605,Beazer Homes,https://www.beazer.com/las-vegas-nv/crosswind-estates/everett/1010-warsaw-avenue,House,Everett 0019,Crosswind Estates,Las Vegas,NV,Henderson,89015,Henderson,647637.0,09/05/2024 10:50:25 PM
8061,Beazer Homes,https://www.beazer.com/las-vegas-nv/jasper-point/griffin/1104-ammonite-ave,House,Griffin 0029,Jasper Point,Las Vegas,NV,Henderson,89011,Henderson,399990.0,09/05/2024 10:50:25 PM
3684,Beazer Homes,https://www.beazer.com/las-vegas-nv/jasper-point/albany/1149-ammonite-ave,House,Albany 0080,Jasper Point,Las Vegas,NV,Henderson,89011,Henderson,401690.0,09/05/2024 10:50:25 PM
9552,Beazer Homes,https://www.beazer.com/las-vegas-nv/jasper-point/albany/1137-ammonite-ave,House,Albany 0083,Jasper Point,Las Vegas,NV,Henderson,89011,Henderson,422855.0,09/05/2024 10:50:25 PM
6117,Beazer Homes,https://www.beazer.com/las-vegas-nv/jasper-point/albany/1101-ammonite-ave,House,Albany 0088,Jasper Point,Las Vegas,NV,Henderson,89011,Henderson,422980.0,09/05/2024 10:50:25 PM
1561,Beazer Homes,https://www.beazer.com/las-vegas-nv/rosa/sequoia/1953-majalis-pl,House,Sequoia 0035,Rosa,Las Vegas,NV,Las Vegas,89106,Las Vegas,519557.0,09/05/2024 10:50:25 PM
5888,Beazer Homes,https://www.beazer.com/las-vegas-nv/gardenia/griffin/6157-garden-crest-st,House,Griffin 0056,Gardenia,Las Vegas,NV,Las Vegas,89148,Las Vegas,419240.0,09/05/2024 10:50:25 PM
9065,Beazer Homes,https://www.beazer.com/las-vegas-nv/gardenia/griffin/6181-garden-crest-st,House,Griffin 0050,Gardenia,Las Vegas,NV,Las Vegas,89148,Las Vegas,423380.0,09/05/2024 10:50:25 PM
6417,Beazer Homes,https://www.beazer.com/las-vegas-nv/gardenia/bedford/6148-garden-crest-st,House,Bedford 0036,Gardenia,Las Vegas,NV,Las Vegas,89148,Las Vegas,441615.0,09/05/2024 10:50:25 PM
7751,Beazer Homes,https://www.beazer.com/las-vegas-nv/gardenia/barclay/6160-garden-crest-st,House,Barclay 0039,Gardenia,Las Vegas,NV,Las Vegas,89148,Las Vegas,516210.0,09/05/2024 10:50:25 PM
6503,Beazer Homes,https://www.beazer.com/las-vegas-nv/gardenia/barclay/6189-garden-crest-st,House,Barclay 0048,Gardenia,Las Vegas,NV,Las Vegas,89148,Las Vegas,526065.0,09/05/2024 10:50:25 PM
6539,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/mesquite/6827-marjoram-st,House,Mesquite 0228,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,521990.0,09/05/2024 10:50:25 PM
5942,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/valencia/6839-marjoram-st,House,Valencia 0225,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,578987.0,09/05/2024 10:50:25 PM
5889,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/valencia/6851-marjoram-st,House,Valencia 0222,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,579111.0,09/05/2024 10:50:25 PM
2480,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/summit/10918-cilantro-ave,House,Summit 0129,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,583666.0,09/05/2024 10:50:25 PM
3958,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/zion/6794-sweet-bay-st,House,Zion 0014,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,588715.0,09/05/2024 10:50:25 PM
8738,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/zion/10925-cilantro-ave,House,Zion 0099,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,599402.0,09/05/2024 10:50:25 PM
1317,Beazer Homes,https://www.beazer.com/las-vegas-nv/skye-hills/everett/6802-sweet-bay-st,House,Everett 0013,Skye Hills,Las Vegas,NV,Las Vegas,89166,Las Vegas,688026.0,09/05/2024 10:50:25 PM
3534,Beazer Homes,https://www.beazer.com/maryland--dc-md/ballard-green/riva/4450-potts-court,House,Riva 0575,Ballard Green,Maryland / D.C.,MD,Owings Mills,21117,Owings Mills,399990.0,09/05/2024 10:50:25 PM
4338,Beazer Homes,https://www.beazer.com/maryland--dc-md/ballard-green/riva/4439-potts-court,House,Riva 0591,Ballard Green,Maryland / D.C.,MD,Owings Mills,21117,Owings Mills,439990.0,09/05/2024 10:50:25 PM
6031,Beazer Homes,https://www.beazer.com/maryland--dc-md/ballard-green/taylor/4452-potts-court,House,Taylor 0576,Ballard Green,Maryland / D.C.,MD,Owings Mills,21117,Owings Mills,459990.0,09/05/2024 10:50:25 PM
5484,Beazer Homes,https://www.beazer.com/maryland--dc-md/ballard-green/taylor/4456-potts-court,House,Taylor 0578,Ballard Green,Maryland / D.C.,MD,Owings Mills,21117,Owings Mills,499990.0,09/05/2024 10:50:25 PM
4548,Beazer Homes,https://www.beazer.com/maryland--dc-md/deep-harbour/morgan/337-shipyard-drive,House,Morgan 0077,Deep Harbour,Maryland / D.C.,MD,Cambridge,21613,Cambridge,289990.0,09/05/2024 10:50:25 PM
8231,Beazer Homes,https://www.beazer.com/maryland--dc-md/deep-harbour/morgan/342-shipyard-drive,House,Morgan 0092,Deep Harbour,Maryland / D.C.,MD,Cambridge,21613,Cambridge,309990.0,09/05/2024 10:50:25 PM
9345,Beazer Homes,https://www.beazer.com/maryland--dc-md/deep-harbour/morgan/334-shipyard-drive,House,Morgan 0088,Deep Harbour,Maryland / D.C.,MD,Cambridge,21613,Cambridge,319990.0,09/05/2024 10:50:25 PM
2820,Beazer Homes,https://www.beazer.com/maryland--dc-md/deep-harbour/morgan/46-riverside-wharf,House,Morgan 0115,Deep Harbour,Maryland / D.C.,MD,Cambridge,21613,Cambridge,364990.0,09/05/2024 10:50:25 PM
5008,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-willows/potomac/8208-longford-rd,House,Potomac 0097,The Willows,Maryland / D.C.,MD,Millersville,21108,Millersville,509990.0,09/05/2024 10:50:25 PM
7703,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-willows/potomac/8207-longford-rd,House,Potomac 0064,The Willows,Maryland / D.C.,MD,Millersville,21108,Millersville,529990.0,09/05/2024 10:50:25 PM
9467,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-willows/easton/627-winding-willow-way,House,Easton 0104,The Willows,Maryland / D.C.,MD,Millersville,21108,Millersville,579990.0,09/05/2024 10:50:25 PM
9270,Beazer Homes,https://www.beazer.com/maryland--dc-md/hampton-hills/sycamore/4788-attenborough-way,House,Sycamore 0001,Hampton Hills,Maryland / D.C.,MD,Ellicott City,21043,Ellicott City,999990.0,09/05/2024 10:50:25 PM
2279,Beazer Homes,https://www.beazer.com/maryland--dc-md/hampton-hills/mulberry/7109-ella-mae-way,House,Mulberry 0005,Hampton Hills,Maryland / D.C.,MD,Ellicott City,21043,Ellicott City,1386990.0,09/05/2024 10:50:25 PM
7619,Beazer Homes,https://www.beazer.com/maryland--dc-md/hampton-hills/willow/7000-genevieve-way,House,Willow 0009,Hampton Hills,Maryland / D.C.,MD,Ellicott City,21043,Ellicott City,1474990.0,09/05/2024 10:50:25 PM
1287,Beazer Homes,https://www.beazer.com/maryland--dc-md/gatherings-at-perry-hall/ashton/4281-market-place-drive,House,Ashton 0015,Gatherings At Perry Hall,Maryland / D.C.,MD,Perry Hall,21128,Perry Hall,397990.0,09/05/2024 10:50:25 PM
8903,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-ridge/cambridge/1431-ridge-trail-circle,House,Cambridge 0175,The Ridge,Maryland / D.C.,MD,Hanover,21076,Hanover,599990.0,09/05/2024 10:50:25 PM
2265,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-ridge/cambridge/1539-iron-horse-way,House,Cambridge 0193,The Ridge,Maryland / D.C.,MD,Hanover,21076,Hanover,624990.0,09/05/2024 10:50:25 PM
2320,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-ridge/potomac/1528-iron-horse-way,House,Potomac 0209,The Ridge,Maryland / D.C.,MD,Hanover,21076,Hanover,649990.0,09/05/2024 10:50:25 PM
2960,Beazer Homes,https://www.beazer.com/maryland--dc-md/the-ridge/st-michael/1532-iron-horse-way,House,St. Michael 0207,The Ridge,Maryland / D.C.,MD,Hanover,21076,Hanover,669990.0,09/05/2024 10:50:25 PM
1289,Beazer Homes,https://www.beazer.com/maryland--dc-md/gatherings-at-cabin-branch/cambrose/13210-petrel-st-3106,House,Cambrose 3106,Gatherings At Cabin Branch,Maryland / D.C.,MD,Clarksburg,20871,Clarksburg,482990.0,09/05/2024 10:50:25 PM
7698,Beazer Homes,https://www.beazer.com/maryland--dc-md/gatherings-at-cabin-branch/sherwyn/13210-petrel-st-3406,House,Sherwyn 3406,Gatherings At Cabin Branch,Maryland / D.C.,MD,Clarksburg,20871,Clarksburg,582990.0,09/05/2024 10:50:25 PM
9225,Beazer Homes,https://www.beazer.com/maryland--dc-md/gatherings-at-cabin-branch/wiltshire/13210-petrel-st-3302,House,Wiltshire 3302,Gatherings At Cabin Branch,Maryland / D.C.,MD,Clarksburg,20871,Clarksburg,597990.0,09/05/2024 10:50:25 PM
