product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,latitude,longitude,price,sq_ft,data_src,date
7518,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/berry-hill-ii,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Berry Hill II,,22408,Fredericksburg,38.24297,-77.39889,"701,990","2,323",No Plan,29/05/2024 11:52:08 PM
1735,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/colorado-ii-4a8e7bf8-2b17-4f7e-b6f5-63bd2472f9b1,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Colorado II,,22408,Fredericksburg,38.24297,-77.39889,"761,990","3,438",No Plan,29/05/2024 11:52:08 PM
5157,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/beaumont,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Beaumont,,22408,Fredericksburg,38.24297,-77.39889,"741,990","3,150",No Plan,29/05/2024 11:52:08 PM
6092,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/memphis-ii,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Memphis II,,22408,Fredericksburg,38.24297,-77.39889,"801,990","3,897",No Plan,29/05/2024 11:52:08 PM
4146,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/dayton,Home Builder,,K.Hovnanian Homes,Green,OH,Dayton,,44685,Green,40.96797,-81.47691,"288,990","1,882",No Plan,29/05/2024 11:52:08 PM
9912,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/edison,Home Builder,,K.Hovnanian Homes,Green,OH,Edison,,44685,Green,40.96797,-81.47691,"277,990","1,759",No Plan,29/05/2024 11:52:08 PM
6891,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/beckfield,Home Builder,,K.Hovnanian Homes,Green,OH,Beckfield,,44685,Green,40.96797,-81.47691,"281,990","1,645",No Plan,29/05/2024 11:52:08 PM
6767,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/killarney-i-f2071e7e-100f-481b-8233-636dc2810244,Home Builder,,K.Hovnanian Homes,Lewes,DE,Killarney I Loft,,19958,Lewes,38.7648514,-75.1727684,"737,990","2,745",No Plan,29/05/2024 11:52:08 PM
8149,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/eastwood-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood Loft,,19958,Lewes,38.7648514,-75.1727684,"697,990","2,441",No Plan,29/05/2024 11:52:08 PM
6080,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/eastwood,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood,,19958,Lewes,38.7648514,-75.1727684,"656,990","1,780",No Plan,29/05/2024 11:52:08 PM
4172,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/bethany-ii,Home Builder,,K.Hovnanian Homes,Lewes,DE,Bethany II,,19958,Lewes,38.7648514,-75.1727684,"840,990","3,921",No Plan,29/05/2024 11:52:08 PM
8990,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/killarney-i,Home Builder,,K.Hovnanian Homes,Lewes,DE,Killarney I,,19958,Lewes,38.7648514,-75.1727684,"687,990","2,080",No Plan,29/05/2024 11:52:08 PM
5889,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/rockford,Home Builder,,K.Hovnanian Homes,Lewes,DE,Rockford,,19958,Lewes,38.7648514,-75.1727684,"730,990","2,379",No Plan,29/05/2024 11:52:08 PM
2798,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/rockford-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Rockford Loft,,19958,Lewes,38.7648514,-75.1727684,"780,990","3,185",No Plan,29/05/2024 11:52:08 PM
8291,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/lewes-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Lewes Loft,,19958,Lewes,38.7648514,-75.1727684,"800,990","3,187",No Plan,29/05/2024 11:52:08 PM
8330,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/oakridge,Home Builder,,K.Hovnanian Homes,Lewes,DE,Oakridge,,19958,Lewes,38.7648514,-75.1727684,"692,990","2,292",No Plan,29/05/2024 11:52:08 PM
4853,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/davidson,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Davidson,,07753,Wall-Township,40.18371,-74.1096,"747,990","2,323",No Plan,29/05/2024 11:52:08 PM
5615,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/bryn-mawr,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Bryn Mawr,,07753,Wall-Township,40.18371,-74.1096,"723,990","2,220",No Plan,29/05/2024 11:52:08 PM
2633,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/claremont-ii,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Claremont II,,07753,Wall-Township,40.18371,-74.1096,"783,990","2,339",No Plan,29/05/2024 11:52:08 PM
4424,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/alberg,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Alberg,,08550,West-Windsor-Township,40.28521,-74.57135,"929,990","2,315",No Plan,29/05/2024 11:52:08 PM
6346,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/beneteau,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Beneteau,,08550,West-Windsor-Township,40.28521,-74.57135,"896,990","2,410",No Plan,29/05/2024 11:52:08 PM
1903,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/cape-dory,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Cape Dory,,08550,West-Windsor-Township,40.28521,-74.57135,"873,990","2,347",No Plan,29/05/2024 11:52:08 PM
6324,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/downeaster,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Downeaster,,08550,West-Windsor-Township,40.28521,-74.57135,"974,990","2,744",No Plan,29/05/2024 11:52:08 PM
2543,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/endeavor,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Endeavor,,08550,West-Windsor-Township,40.28521,-74.57135,"949,990","2,653",No Plan,29/05/2024 11:52:08 PM
1569,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/fayetteville,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Fayetteville,,07731,Howell-Township,40.166791,-74.257393,"813,990","2,352",No Plan,29/05/2024 11:52:08 PM
2424,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/knoxville,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Knoxville,,07731,Howell-Township,40.166791,-74.257393,"853,990","2,845",No Plan,29/05/2024 11:52:08 PM
3293,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/macon-ii,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Macon II,,07731,Howell-Township,40.166791,-74.257393,"873,990","2,917",No Plan,29/05/2024 11:52:08 PM
8738,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/cooperfield,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Cooperfield,,77356,Montgomery,30.40456,-95.680824,"500,990","2,553",No Plan,29/05/2024 11:52:08 PM
1045,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/samuel,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Samuel,,77356,Montgomery,30.40456,-95.680824,"509,990","2,811",No Plan,29/05/2024 11:52:08 PM
5565,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/louise,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Louise,,77356,Montgomery,30.40456,-95.680824,"539,990","3,005",No Plan,29/05/2024 11:52:08 PM
2685,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/samantha,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Samantha,,77356,Montgomery,30.40456,-95.680824,"619,990","4,064",No Plan,29/05/2024 11:52:08 PM
4477,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/jonathan,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Jonathan,,77356,Montgomery,30.40456,-95.680824,"575,990","3,629",No Plan,29/05/2024 11:52:08 PM
9371,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/margaret,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Margaret,,77356,Montgomery,30.40456,-95.680824,"539,990","2,931",No Plan,29/05/2024 11:52:08 PM
2150,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/elaine,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Elaine,,77356,Montgomery,30.40456,-95.680824,"545,990","3,143",No Plan,29/05/2024 11:52:08 PM
9147,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/walden,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Walden,,77356,Montgomery,30.40456,-95.680824,"489,990","2,341",No Plan,29/05/2024 11:52:08 PM
7174,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/captiva-ii,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Captiva II,,77356,Montgomery,30.40456,-95.680824,"475,990","2,298",No Plan,29/05/2024 11:52:08 PM
9532,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/andrew,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Andrew,,77356,Montgomery,30.40456,-95.680824,"555,990","3,321",No Plan,29/05/2024 11:52:08 PM
9794,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/lauren,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Lauren,,77356,Montgomery,30.40456,-95.680824,"589,990","4,035",No Plan,29/05/2024 11:52:08 PM
7429,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/belfast,Home Builder,,K.Hovnanian Homes,League-City,TX,Belfast,,77573,League-City,29.45281,-95.162561,"539,990","2,499",No Plan,29/05/2024 11:52:08 PM
7159,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/geneva,Home Builder,,K.Hovnanian Homes,League-City,TX,Geneva,,77573,League-City,29.45281,-95.162561,"572,990","2,841",No Plan,29/05/2024 11:52:08 PM
3347,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/malmo,Home Builder,,K.Hovnanian Homes,League-City,TX,Malmo,,77573,League-City,29.45281,-95.162561,"579,990","3,140",No Plan,29/05/2024 11:52:08 PM
3417,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/mykonos,Home Builder,,K.Hovnanian Homes,League-City,TX,Mykonos,,77573,League-City,29.45281,-95.162561,"610,990","3,543",No Plan,29/05/2024 11:52:08 PM
8668,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/frankfurt,Home Builder,,K.Hovnanian Homes,League-City,TX,Frankfurt,,77573,League-City,29.45281,-95.162561,"567,990","2,825",No Plan,29/05/2024 11:52:08 PM
9107,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/glasgow,Home Builder,,K.Hovnanian Homes,League-City,TX,Glasgow,,77573,League-City,29.45281,-95.162561,"579,990","2,856",No Plan,29/05/2024 11:52:08 PM
2739,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/munich,Home Builder,,K.Hovnanian Homes,League-City,TX,Munich,,77573,League-City,29.45281,-95.162561,"606,990","3,522",No Plan,29/05/2024 11:52:08 PM
7333,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/stirling,Home Builder,,K.Hovnanian Homes,League-City,TX,Stirling,,77573,League-City,29.45281,-95.162561,"644,990","3,707",No Plan,29/05/2024 11:52:08 PM
6054,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/aberdeen,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Aberdeen,,93536,Lancaster,34.701948,-118.286709,"566,700","1,925",No Plan,29/05/2024 11:52:08 PM
7491,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/amadora,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Amadora,,93536,Lancaster,34.701948,-118.286709,"628,760","2,127",No Plan,29/05/2024 11:52:08 PM
2546,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/barcelona,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Barcelona,,93536,Lancaster,34.701948,-118.286709,"539,990","2,278",No Plan,29/05/2024 11:52:08 PM
7301,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/belfast,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Belfast,,93536,Lancaster,34.701948,-118.286709,"649,570","2,406",No Plan,29/05/2024 11:52:08 PM
1325,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/tuscaloosa,Home Builder,,K.Hovnanian Homes,League-City,TX,Tuscaloosa,,77573,League-City,29.476673,-95.169344,"531,990","3,172",No Plan,29/05/2024 11:52:08 PM
3015,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/juniper-iii,Home Builder,,K.Hovnanian Homes,League-City,TX,Juniper III,,77573,League-City,29.476673,-95.169344,"456,990","2,047",No Plan,29/05/2024 11:52:08 PM
8605,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/el-paso,Home Builder,,K.Hovnanian Homes,League-City,TX,El Paso,,77573,League-City,29.476673,-95.169344,"503,990","3,002",No Plan,29/05/2024 11:52:08 PM
6232,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/omaha,Home Builder,,K.Hovnanian Homes,League-City,TX,Omaha,,77573,League-City,29.476673,-95.169344,"483,990","2,792",No Plan,29/05/2024 11:52:08 PM
1118,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/lockport-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Lockport II,,77375,Tomball,30.094099,-95.576944,"334,950","2,035",No Plan,29/05/2024 11:52:08 PM
5601,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/wilmington-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Wilmington II,,77375,Tomball,30.094099,-95.576944,"340,950","2,208",No Plan,29/05/2024 11:52:08 PM
6218,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/george,Home Builder,,K.Hovnanian Homes,Tomball,TX,George,,77375,Tomball,30.094099,-95.576944,"284,950","1,413",No Plan,29/05/2024 11:52:08 PM
6021,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/darlington-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Darlington II,,77375,Tomball,30.094099,-95.576944,"327,950","1,990",No Plan,29/05/2024 11:52:08 PM
6654,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/carlisle-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Carlisle II,,77375,Tomball,30.094099,-95.576944,"311,950","1,729",No Plan,29/05/2024 11:52:08 PM
8550,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/leopold,Home Builder,,K.Hovnanian Homes,Tomball,TX,Leopold,,77375,Tomball,30.094099,-95.576944,"294,950","1,610",No Plan,29/05/2024 11:52:08 PM
8883,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/jackie-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Jackie II,,77375,Tomball,30.094099,-95.576944,"300,950","1,671",No Plan,29/05/2024 11:52:08 PM
4480,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/rochester,Home Builder,,K.Hovnanian Homes,Tomball,TX,Rochester,,77375,Tomball,30.094099,-95.576944,"330,950","1,955",No Plan,29/05/2024 11:52:08 PM
7070,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/elmore,Home Builder,,K.Hovnanian Homes,Angleton,TX,Elmore,,77515,Angleton,29.2038772420643,-95.4043910298701,"359,990","2,697",No Plan,29/05/2024 11:52:08 PM
7153,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/walton-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Walton II,,77515,Angleton,29.2038772420643,-95.4043910298701,"372,990","2,716",No Plan,29/05/2024 11:52:08 PM
8236,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/hoover-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Hoover II,,77515,Angleton,29.2038772420643,-95.4043910298701,"328,990","2,300",No Plan,29/05/2024 11:52:08 PM
2868,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/leo,Home Builder,,K.Hovnanian Homes,Angleton,TX,Leo,,77515,Angleton,29.2038772420643,-95.4043910298701,"492,990","3,211",No Plan,29/05/2024 11:52:08 PM
7808,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/blakemore-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Blakemore II,,77515,Angleton,29.2038772420643,-95.4043910298701,"312,990","2,009",No Plan,29/05/2024 11:52:08 PM
4176,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/auburn,Home Builder,,K.Hovnanian Homes,Angleton,TX,Auburn,,77515,Angleton,29.2038772420643,-95.4043910298701,"301,990","1,842",No Plan,29/05/2024 11:52:08 PM
7848,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/cullman-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Cullman II,,77515,Angleton,29.2038772420643,-95.4043910298701,"288,990","1,787",No Plan,29/05/2024 11:52:08 PM
5118,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/ashville,Home Builder,,K.Hovnanian Homes,Angleton,TX,Ashville,,77515,Angleton,29.2038772420643,-95.4043910298701,"346,990","2,439",No Plan,29/05/2024 11:52:08 PM
7864,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/chase,Home Builder,,K.Hovnanian Homes,Angleton,TX,Chase,,77515,Angleton,29.2038772420643,-95.4043910298701,"327,990","2,241",No Plan,29/05/2024 11:52:08 PM
1847,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/sawyer-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Sawyer II,,77515,Angleton,29.2038772420643,-95.4043910298701,"358,990","2,501",No Plan,29/05/2024 11:52:08 PM
5351,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/daphne-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Daphne II,,77515,Angleton,29.2038772420643,-95.4043910298701,"273,990","1,390",No Plan,29/05/2024 11:52:08 PM
8921,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/juniper-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Juniper II,,77515,Angleton,29.2038772420643,-95.4043910298701,"313,990","2,044",No Plan,29/05/2024 11:52:08 PM
2934,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/palmer-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Palmer II,,77515,Angleton,29.2038772420643,-95.4043910298701,"316,990","2,193",No Plan,29/05/2024 11:52:08 PM
2888,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/selma-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Fairbanks,,77515,Angleton,29.2038772420643,-95.4043910298701,"280,990","1,660",No Plan,29/05/2024 11:52:08 PM
3650,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/pasadena-851e41bb-1911-4b0c-ae0d-05466adc9f7e,Home Builder,,K.Hovnanian Homes,Dayton,TX,River Ranch Estates,,77535,Dayton,29.972397,-94.89791,"364,950","2,047",https://khovsecure.ml3ds-cloud.com/#/lotmap/184019,29/05/2024 11:52:08 PM
2437,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/oakwood-estates/sawyer-ii,Home Builder,,K.Hovnanian Homes,Waller,TX,Oakwood Estates,,77484,Waller,30.087063,-95.922556,"309,950","1,842",https://khovsecure.ml3ds-cloud.com/#/lotmap/163055,29/05/2024 11:52:08 PM
7724,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/21411-ivy-bluff-drive-homesite-17/77484/k-hovnanian-homes/oakwood-estates/chase--21411-ivy-bluff-drive-17,Home Builder,,K.Hovnanian Homes,Waller,TX,Chase- 21411 Ivy Bluff Drive #17,,77484,Waller,30.087063,-95.922556,"349,995","2,241",No Plan,29/05/2024 11:52:08 PM
3626,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77047,Houston,29.635589,-95.368828,"295,990","1,395",No Plan,29/05/2024 11:52:08 PM
2995,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77047,Houston,29.635589,-95.368828,"298,990","1,404",No Plan,29/05/2024 11:52:08 PM
7049,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77047,Houston,29.635589,-95.368828,"297,990","1,422",No Plan,29/05/2024 11:52:08 PM
7013,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77047,Houston,29.635589,-95.368828,"347,990","1,755",No Plan,29/05/2024 11:52:08 PM
2747,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77047,Houston,29.635589,-95.368828,"366,990","2,080",No Plan,29/05/2024 11:52:08 PM
1424,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77047,Houston,29.635589,-95.368828,"367,990","2,119",No Plan,29/05/2024 11:52:08 PM
3683,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77047,Houston,29.635589,-95.368828,"373,990","2,299",No Plan,29/05/2024 11:52:08 PM
5424,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77047,Houston,29.635589,-95.368828,"376,990","2,334",No Plan,29/05/2024 11:52:08 PM
2525,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/mattison,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,07712,Asbury-Park,40.22178,-74.00337,"999,990","1,266",https://khovsecure.ml3ds-cloud.com/#/lotmap/184024,29/05/2024 11:52:08 PM
8154,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/bond,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,07712,Asbury-Park,40.22178,-74.00337,"999,990","1,266",https://khovsecure.ml3ds-cloud.com/#/lotmap/184024,29/05/2024 11:52:08 PM
2222,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/sugarcreek,Home Builder,,K.Hovnanian Homes,Akron,OH,Sugarcreek,,44307,Akron,41.078583,-81.538432,"201,990","1,512",No Plan,29/05/2024 11:52:08 PM
1758,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/long-branch,Home Builder,,K.Hovnanian Homes,Akron,OH,Long Branch,,44307,Akron,41.078583,-81.538432,"216,990","1,600",No Plan,29/05/2024 11:52:08 PM
7071,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/mineola,Home Builder,,K.Hovnanian Homes,Akron,OH,Mineola,,44307,Akron,41.078583,-81.538432,"246,990","1,832",No Plan,29/05/2024 11:52:08 PM
7172,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/545-s-rhodes-avenue-homesite-24/44307/k-hovnanian-homes/five-points/long-branch---545-s-rhodes-avenue-24,Home Builder,,K.Hovnanian Homes,Akron,OH,Long Branch - 545 S Rhodes Avenue #24,,44307,Akron,41.078583,-81.538432,"223,990","1,600",No Plan,29/05/2024 11:52:08 PM
