product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,date
8777,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold/henley,Home Builder,,K.Hovnanian Homes,Freehold,NJ,Henley,,07728,Freehold,"930,990",09/05/2024 10:34:28 PM
3948,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold/york-ii,Home Builder,,K.Hovnanian Homes,Freehold,NJ,York II,,07728,Freehold,"872,990",09/05/2024 10:34:28 PM
7950,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/jackie-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Jackie II,,77357,New-Caney,"269,990",09/05/2024 10:34:28 PM
1452,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/wilmington-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Wilmington II,,77357,New-Caney,"309,990",09/05/2024 10:34:28 PM
9314,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/lockport-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Lockport II,,77357,New-Caney,"299,990",09/05/2024 10:34:28 PM
6908,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/leopold,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Leopold,,77357,New-Caney,"259,990",09/05/2024 10:34:28 PM
1879,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/darlington-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Darlington II,,77357,New-Caney,"289,990",09/05/2024 10:34:28 PM
8256,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/george,Home Builder,,K.Hovnanian Homes,New-Caney,TX,George,,77357,New-Caney,"250,990",09/05/2024 10:34:28 PM
2493,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/rochester,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Rochester,,77357,New-Caney,"299,990",09/05/2024 10:34:28 PM
4224,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/carlisle-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Carlisle II,,77357,New-Caney,"279,990",09/05/2024 10:34:28 PM
6708,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/amadora,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Amadora II,,95683,Rancho-Murieta,"815,453",09/05/2024 10:34:28 PM
8993,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/mora,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Mora,,95683,Rancho-Murieta,"799,990",09/05/2024 10:34:28 PM
9967,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/tolosa,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Tolosa,,95683,Rancho-Murieta,"975,574",09/05/2024 10:34:28 PM
9773,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/tolosa-esp,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Tolosa ESP,,95683,Rancho-Murieta,"1,029,752",09/05/2024 10:34:28 PM
6825,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/delaware-ii-1687d0b7-e549-41f9-9e77-9b3e089d95ca-a06cb842-6364-47b3-bc72-32524fd18812,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Delaware II,,22408,Fredericksburg,"721,990",09/05/2024 10:34:28 PM
1190,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/berry-hill-ii,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Berry Hill II,,22408,Fredericksburg,"701,990",09/05/2024 10:34:28 PM
5119,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/colorado-ii-4a8e7bf8-2b17-4f7e-b6f5-63bd2472f9b1,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Colorado II,,22408,Fredericksburg,"761,990",09/05/2024 10:34:28 PM
9357,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/beaumont,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Beaumont,,22408,Fredericksburg,"741,990",09/05/2024 10:34:28 PM
8255,Hovnanian,https://www.khov.com/find-new-homes/virginia/fredericksburg/22408/k-hovnanian-homes/the-riverfront-at-new-post/memphis-ii,Home Builder,,K.Hovnanian Homes,Fredericksburg,VA,Memphis II,,22408,Fredericksburg,"801,990",09/05/2024 10:34:28 PM
7883,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/dayton,Home Builder,,K.Hovnanian Homes,Green,OH,Dayton,,44685,Green,"288,990",09/05/2024 10:34:28 PM
1988,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/edison,Home Builder,,K.Hovnanian Homes,Green,OH,Edison,,44685,Green,"277,990",09/05/2024 10:34:28 PM
5084,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/the-summit-at-forest-lakes/beckfield,Home Builder,,K.Hovnanian Homes,Green,OH,Beckfield,,44685,Green,"281,990",09/05/2024 10:34:28 PM
4844,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/killarney-i-f2071e7e-100f-481b-8233-636dc2810244,Home Builder,,K.Hovnanian Homes,Lewes,DE,Killarney I Loft,,19958,Lewes,"735,990",09/05/2024 10:34:28 PM
3706,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/eastwood-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood Loft,,19958,Lewes,"695,990",09/05/2024 10:34:28 PM
4772,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/eastwood,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood,,19958,Lewes,"654,990",09/05/2024 10:34:28 PM
6424,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/bethany-ii,Home Builder,,K.Hovnanian Homes,Lewes,DE,Bethany II,,19958,Lewes,"838,990",09/05/2024 10:34:28 PM
8855,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/killarney-i,Home Builder,,K.Hovnanian Homes,Lewes,DE,Killarney I,,19958,Lewes,"685,990",09/05/2024 10:34:28 PM
5853,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/rockford,Home Builder,,K.Hovnanian Homes,Lewes,DE,Rockford,,19958,Lewes,"728,990",09/05/2024 10:34:28 PM
8437,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/rockford-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Rockford Loft,,19958,Lewes,"778,990",09/05/2024 10:34:28 PM
1971,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/lewes-loft,Home Builder,,K.Hovnanian Homes,Lewes,DE,Lewes Loft,,19958,Lewes,"798,990",09/05/2024 10:34:28 PM
1247,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/k-hovnanian-homes/tower-hill/oakridge,Home Builder,,K.Hovnanian Homes,Lewes,DE,Oakridge,,19958,Lewes,"690,990",09/05/2024 10:34:28 PM
4360,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/davidson,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Davidson,,07753,Wall-Township,"747,990",09/05/2024 10:34:28 PM
7097,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/bryn-mawr,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Bryn Mawr,,07753,Wall-Township,"723,990",09/05/2024 10:34:28 PM
8449,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/wall-township/07753/k-hovnanian-homes/townes-at-quail-ridge/claremont-ii,Home Builder,,K.Hovnanian Homes,Wall-Township,NJ,Claremont II,,07753,Wall-Township,"783,990",09/05/2024 10:34:28 PM
2883,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/alberg,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Alberg,,08550,West-Windsor-Township,"929,990",09/05/2024 10:34:28 PM
4663,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/beneteau,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Beneteau,,08550,West-Windsor-Township,"896,990",09/05/2024 10:34:28 PM
1158,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/west-windsor-township/08550/k-hovnanian-homes/townes-at-west-windsor/cape-dory,Home Builder,,K.Hovnanian Homes,West-Windsor-Township,NJ,Cape Dory,,08550,West-Windsor-Township,"873,990",09/05/2024 10:34:28 PM
7197,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/fayetteville,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Fayetteville,,07731,Howell-Township,"813,990",09/05/2024 10:34:28 PM
9168,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/knoxville,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Knoxville,,07731,Howell-Township,"853,990",09/05/2024 10:34:28 PM
9133,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/howell-township/07731/k-hovnanian-homes/views-at-monmouth-manor/macon-ii,Home Builder,,K.Hovnanian Homes,Howell-Township,NJ,Macon II,,07731,Howell-Township,"873,990",09/05/2024 10:34:28 PM
9471,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/cooperfield,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Cooperfield,,77356,Montgomery,"500,990",09/05/2024 10:34:28 PM
2145,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/samuel,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Samuel,,77356,Montgomery,"509,990",09/05/2024 10:34:28 PM
5175,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/louise,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Louise,,77356,Montgomery,"539,990",09/05/2024 10:34:28 PM
3735,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/samantha,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Samantha,,77356,Montgomery,"619,990",09/05/2024 10:34:28 PM
9151,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/jonathan,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Jonathan,,77356,Montgomery,"575,990",09/05/2024 10:34:28 PM
3344,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/margaret,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Margaret,,77356,Montgomery,"539,990",09/05/2024 10:34:28 PM
7689,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/elaine,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Elaine,,77356,Montgomery,"545,990",09/05/2024 10:34:28 PM
4047,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/walden,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Walden,,77356,Montgomery,"489,990",09/05/2024 10:34:28 PM
8173,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/captiva-ii,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Captiva II,,77356,Montgomery,"475,990",09/05/2024 10:34:28 PM
5230,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/andrew,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Andrew,,77356,Montgomery,"555,990",09/05/2024 10:34:28 PM
9968,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/77356/k-hovnanian-homes/waterstone-on-lake-conroe/lauren,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Lauren,,77356,Montgomery,"589,990",09/05/2024 10:34:28 PM
4363,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/belfast,Home Builder,,K.Hovnanian Homes,League-City,TX,Belfast,,77573,League-City,"543,990",09/05/2024 10:34:28 PM
5536,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/geneva,Home Builder,,K.Hovnanian Homes,League-City,TX,Geneva,,77573,League-City,"574,990",09/05/2024 10:34:28 PM
6048,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/malmo,Home Builder,,K.Hovnanian Homes,League-City,TX,Malmo,,77573,League-City,"584,990",09/05/2024 10:34:28 PM
1580,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/mykonos,Home Builder,,K.Hovnanian Homes,League-City,TX,Mykonos,,77573,League-City,"614,990",09/05/2024 10:34:28 PM
2694,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/frankfurt,Home Builder,,K.Hovnanian Homes,League-City,TX,Frankfurt,,77573,League-City,"571,990",09/05/2024 10:34:28 PM
4543,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/glasgow,Home Builder,,K.Hovnanian Homes,League-City,TX,Glasgow,,77573,League-City,"580,990",09/05/2024 10:34:28 PM
9544,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/munich,Home Builder,,K.Hovnanian Homes,League-City,TX,Munich,,77573,League-City,"612,990",09/05/2024 10:34:28 PM
5217,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westland-ranch/stirling,Home Builder,,K.Hovnanian Homes,League-City,TX,Stirling,,77573,League-City,"649,990",09/05/2024 10:34:28 PM
8398,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/aberdeen,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Aberdeen,,93536,Lancaster,"561,340",09/05/2024 10:34:28 PM
9118,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/amadora,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Amadora,,93536,Lancaster,"624,990",09/05/2024 10:34:28 PM
1169,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/barcelona,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Barcelona,,93536,Lancaster,"560,990",09/05/2024 10:34:28 PM
1963,Hovnanian,https://www.khov.com/find-new-homes/california/lancaster/93536/k-hovnanian-homes/westview-estates/belfast,Home Builder,,K.Hovnanian Homes,Lancaster,CA,Belfast,,93536,Lancaster,"642,990",09/05/2024 10:34:28 PM
6959,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/tuscaloosa,Home Builder,,K.Hovnanian Homes,League-City,TX,Tuscaloosa,,77573,League-City,"531,990",09/05/2024 10:34:28 PM
9868,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/juniper-iii,Home Builder,,K.Hovnanian Homes,League-City,TX,Juniper III,,77573,League-City,"456,990",09/05/2024 10:34:28 PM
8103,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/el-paso,Home Builder,,K.Hovnanian Homes,League-City,TX,El Paso,,77573,League-City,"503,990",09/05/2024 10:34:28 PM
7023,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii/omaha,Home Builder,,K.Hovnanian Homes,League-City,TX,Omaha,,77573,League-City,"483,990",09/05/2024 10:34:28 PM
5303,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/lockport-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Lockport II,,77375,Tomball,"334,950",09/05/2024 10:34:28 PM
7928,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/wilmington-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Wilmington II,,77375,Tomball,"340,950",09/05/2024 10:34:28 PM
8914,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/george,Home Builder,,K.Hovnanian Homes,Tomball,TX,George,,77375,Tomball,"284,950",09/05/2024 10:34:28 PM
6304,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/darlington-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Darlington II,,77375,Tomball,"327,950",09/05/2024 10:34:28 PM
9122,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/carlisle-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Carlisle II,,77375,Tomball,"311,950",09/05/2024 10:34:28 PM
5781,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/leopold,Home Builder,,K.Hovnanian Homes,Tomball,TX,Leopold,,77375,Tomball,"294,950",09/05/2024 10:34:28 PM
8255,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/jackie-ii,Home Builder,,K.Hovnanian Homes,Tomball,TX,Jackie II,,77375,Tomball,"300,950",09/05/2024 10:34:28 PM
3481,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/77375/k-hovnanian-homes/willowpoint/rochester,Home Builder,,K.Hovnanian Homes,Tomball,TX,Rochester,,77375,Tomball,"330,950",09/05/2024 10:34:28 PM
3340,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/elmore,Home Builder,,K.Hovnanian Homes,Angleton,TX,Elmore,,77515,Angleton,"359,990",09/05/2024 10:34:28 PM
5713,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/walton-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Walton II,,77515,Angleton,"372,990",09/05/2024 10:34:28 PM
7593,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/hoover-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Hoover II,,77515,Angleton,"328,990",09/05/2024 10:34:28 PM
2342,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/leo,Home Builder,,K.Hovnanian Homes,Angleton,TX,Leo,,77515,Angleton,"492,990",09/05/2024 10:34:28 PM
6483,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/blakemore-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Blakemore II,,77515,Angleton,"312,990",09/05/2024 10:34:28 PM
8137,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/auburn,Home Builder,,K.Hovnanian Homes,Angleton,TX,Auburn,,77515,Angleton,"301,990",09/05/2024 10:34:28 PM
6014,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/cullman-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Cullman II,,77515,Angleton,"288,990",09/05/2024 10:34:28 PM
8593,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/ashville,Home Builder,,K.Hovnanian Homes,Angleton,TX,Ashville,,77515,Angleton,"346,990",09/05/2024 10:34:28 PM
7845,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/chase,Home Builder,,K.Hovnanian Homes,Angleton,TX,Chase,,77515,Angleton,"327,990",09/05/2024 10:34:28 PM
2625,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/sawyer-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Sawyer II,,77515,Angleton,"358,990",09/05/2024 10:34:28 PM
2219,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/daphne-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Daphne II,,77515,Angleton,"273,990",09/05/2024 10:34:28 PM
1795,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/juniper-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Juniper II,,77515,Angleton,"313,990",09/05/2024 10:34:28 PM
4656,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/palmer-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Palmer II,,77515,Angleton,"316,990",09/05/2024 10:34:28 PM
7715,Hovnanian,https://www.khov.com/find-new-homes/texas/angleton/77515/k-hovnanian-homes/windrose-green/selma-ii,Home Builder,,K.Hovnanian Homes,Angleton,TX,Fairbanks,,77515,Angleton,"280,990",09/05/2024 10:34:28 PM
2045,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/pasadena-851e41bb-1911-4b0c-ae0d-05466adc9f7e,Home Builder,,K.Hovnanian Homes,Dayton,TX,River Ranch Estates - 75' Homesites,,77535,Dayton,"364,950",09/05/2024 10:34:28 PM
8395,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/oakwood-estates/hoover-ii,Home Builder,,K.Hovnanian Homes,Waller,TX,Oakwood Estates,,77484,Waller,"309,950",09/05/2024 10:34:28 PM
1402,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/oakwood-estates/sawyer-ii,Home Builder,,K.Hovnanian Homes,Waller,TX,Oakwood Estates,,77484,Waller,"309,950",09/05/2024 10:34:28 PM
6967,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/21411-ivy-bluff-drive-homesite-17/77484/k-hovnanian-homes/oakwood-estates/chase--21411-ivy-bluff-drive-17,Home Builder,,K.Hovnanian Homes,Waller,TX,Chase- 21411 Ivy Bluff Drive #17,,77484,Waller,"358,995",09/05/2024 10:34:28 PM
6219,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77047,Houston,"295,990",09/05/2024 10:34:28 PM
1961,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77047,Houston,"298,990",09/05/2024 10:34:28 PM
7701,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77047,Houston,"297,990",09/05/2024 10:34:28 PM
5121,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77047,Houston,"347,990",09/05/2024 10:34:28 PM
3291,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77047,Houston,"366,990",09/05/2024 10:34:28 PM
8916,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77047,Houston,"367,990",09/05/2024 10:34:28 PM
2181,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77047,Houston,"373,990",09/05/2024 10:34:28 PM
4958,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/cloverdale/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77047,Houston,"376,990",09/05/2024 10:34:28 PM
8218,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/11418-waterford-spring-trail-homesite-36/77047/k-hovnanian-homes/cloverdale/penelope--11418-waterford-spring-trail-36,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope- 11418 Waterford Spring Trail #36,,77047,Houston,"357,995",09/05/2024 10:34:28 PM
6744,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/185-harvest-way-homesite-82/44035/k-hovnanian-homes/harvest-meadows/goldenrod---185-harvest-way-82,Home Builder,,K.Hovnanian Homes,Elyria,OH,Goldenrod - 185 Harvest Way #82,,44035,Elyria,"369,990",09/05/2024 10:34:28 PM
6003,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/mattison,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,07712,Asbury-Park,"999,990",09/05/2024 10:34:28 PM
2537,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/bond,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,07712,Asbury-Park,"999,990",09/05/2024 10:34:28 PM
9675,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/sugarcreek,Home Builder,,K.Hovnanian Homes,Akron,OH,Sugarcreek,,44307,Akron,"201,990",09/05/2024 10:34:28 PM
9086,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/long-branch,Home Builder,,K.Hovnanian Homes,Akron,OH,Long Branch,,44307,Akron,"216,990",09/05/2024 10:34:28 PM
1597,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points/mineola,Home Builder,,K.Hovnanian Homes,Akron,OH,Mineola,,44307,Akron,"246,990",09/05/2024 10:34:28 PM
