1421,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77091,Houston,29.847736,-95.455423,"339,950","1,422",No Plan,12/06/2024 06:08:14 PM
3706,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77091,Houston,29.847736,-95.455423,"334,950","1,395",No Plan,12/06/2024 06:08:14 PM
3633,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77091,Houston,29.847736,-95.455423,"392,990","2,299",No Plan,12/06/2024 06:08:14 PM
6676,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77091,Houston,29.847736,-95.455423,"375,990","2,080",No Plan,12/06/2024 06:08:14 PM
2222,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77091,Houston,29.847736,-95.455423,"379,990","2,119",No Plan,12/06/2024 06:08:14 PM
1520,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77091,Houston,29.847736,-95.455423,"337,950","1,404",No Plan,12/06/2024 06:08:14 PM
3012,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77091,Houston,29.847736,-95.455423,"398,990","2,334",No Plan,12/06/2024 06:08:14 PM
3842,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/calloway,Home Builder,,K.Hovnanian Homes,Watauga,TX,Calloway II,,76148,Watauga,32.87416,-97.24987,"444,900","2,668",No Plan,12/06/2024 06:08:14 PM
9728,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/newport,Home Builder,,K.Hovnanian Homes,Watauga,TX,Newport,,76148,Watauga,32.87416,-97.24987,"439,900","2,353",No Plan,12/06/2024 06:08:14 PM
9528,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/easton,Home Builder,,K.Hovnanian Homes,Watauga,TX,Easton II,,76148,Watauga,32.87416,-97.24987,"389,900","1,822",No Plan,12/06/2024 06:08:14 PM
4085,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/keystone-ii,Home Builder,,K.Hovnanian Homes,Watauga,TX,Keystone II,,76148,Watauga,32.87416,-97.24987,"381,900","1,711",No Plan,12/06/2024 06:08:14 PM
9183,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/devonshire,Home Builder,,K.Hovnanian Homes,Watauga,TX,Devonshire,,76148,Watauga,32.87416,-97.24987,"454,900","2,463",No Plan,12/06/2024 06:08:14 PM
4572,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/providence-9cc380c6-c5af-433c-9ebb-7b9c000c0c45,Home Builder,,K.Hovnanian Homes,Watauga,TX,Providence,,76148,Watauga,32.87416,-97.24987,"434,900","2,236",No Plan,12/06/2024 06:08:14 PM
9139,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-haven,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Haven,,07059,Warren,40.655701,-74.452908,"767,990","2,252",No Plan,12/06/2024 06:08:14 PM
9550,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-hope,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Hope,,07059,Warren,40.655701,-74.452908,"654,990","1,632",No Plan,12/06/2024 06:08:14 PM
6066,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-fe,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Fe,,34787,Winter-Garden,28.361713,-81.634451,"676,990","3,285",No Plan,12/06/2024 06:08:14 PM
5661,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Rosa II,,34787,Winter-Garden,28.361713,-81.634451,"598,990","2,207",No Plan,12/06/2024 06:08:14 PM
2986,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/vallejo,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Vallejo,,34787,Winter-Garden,28.361713,-81.634451,"714,990","3,719",No Plan,12/06/2024 06:08:14 PM
7731,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/killarney-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Killarney I,,19709,Middletown,39.477603,-75.642149,"538,900","2,080",No Plan,12/06/2024 06:08:14 PM
4351,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/dorchester,Home Builder,,K.Hovnanian Homes,Middletown,DE,Dorchester,,19709,Middletown,39.477603,-75.642149,"526,900","1,859",No Plan,12/06/2024 06:08:14 PM
8422,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/mont-blanc,Home Builder,,K.Hovnanian Homes,Middletown,DE,Mont Blanc,,19709,Middletown,39.477603,-75.642149,"564,900","2,462",No Plan,12/06/2024 06:08:14 PM
9514,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/rockford,Home Builder,,K.Hovnanian Homes,Middletown,DE,Rockford,,19709,Middletown,39.477603,-75.642149,"565,900","2,378",No Plan,12/06/2024 06:08:14 PM
3418,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/lewes-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Lewes I,,19709,Middletown,39.477603,-75.642149,"573,900","2,457",No Plan,12/06/2024 06:08:14 PM
6027,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/st-michaels,Home Builder,,K.Hovnanian Homes,Middletown,DE,St Michaels,,19709,Middletown,39.477603,-75.642149,"535,900","2,032",No Plan,12/06/2024 06:08:14 PM
9712,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood-loft,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood Loft,,19709,Middletown,39.477603,-75.642149,"537,900","2,441",No Plan,12/06/2024 06:08:14 PM
4491,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood,,19709,Middletown,39.477603,-75.642149,"499,900","1,780",No Plan,12/06/2024 06:08:14 PM
6912,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-loft-a4efd4d1-e911-46bc-a4bc-0b0ef79b644a,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I Loft,,22968,Ruckersville,38.228411,-78.388378,"515,990","2,745",No Plan,12/06/2024 06:08:14 PM
8742,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/grenada-ec6583ad-0068-42e9-8a6d-4abb2980e66c,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Grenada,,22968,Ruckersville,38.228411,-78.388378,"387,990","1,825",No Plan,12/06/2024 06:08:14 PM
3252,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-f3fecf50-8a5a-498a-9692-7bae1b2eb8c5,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I,,22968,Ruckersville,38.228411,-78.388378,"475,990","2,116",No Plan,12/06/2024 06:08:14 PM
4677,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/donegal,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Donegal,,22968,Ruckersville,38.228411,-78.388378,"398,990","1,836",No Plan,12/06/2024 06:08:14 PM
5461,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/monterey-ii,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Monterey II,,22968,Ruckersville,38.228411,-78.388378,"395,990","2,116",No Plan,12/06/2024 06:08:14 PM
6760,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/ibiza,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Ibiza,,22968,Ruckersville,38.228411,-78.388378,"472,990","2,137",No Plan,12/06/2024 06:08:14 PM
4001,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/aberdeen,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Aberdeen,,19962,Magnolia,39.0579004,-75.4736922,"438,900","1,925",No Plan,12/06/2024 06:08:14 PM
7396,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/asheville,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Asheville,,19962,Magnolia,39.0579004,-75.4736922,"423,900","1,822",No Plan,12/06/2024 06:08:14 PM
2652,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/barcelona,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Barcelona,,19962,Magnolia,39.0579004,-75.4736922,"496,900","2,321",No Plan,12/06/2024 06:08:14 PM
6674,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/cordoba,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Cordoba,,19962,Magnolia,39.0579004,-75.4736922,"478,900","2,737",No Plan,12/06/2024 06:08:14 PM
1523,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/daffodil-v,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Daffodil V,,19962,Magnolia,39.0579004,-75.4736922,"396,900","1,627",No Plan,12/06/2024 06:08:14 PM
9143,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/duoro,Home Builder,,K.Hovnanian Homes,Dixon,CA,Duoro,,95620,Dixon,38.440432,-121.851036,"642,450","1,901",No Plan,12/06/2024 06:08:14 PM
4286,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/kuala,Home Builder,,K.Hovnanian Homes,Dixon,CA,Kuala,,95620,Dixon,38.440432,-121.851036,"643,887","2,084",No Plan,12/06/2024 06:08:14 PM
6974,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/faroe,Home Builder,,K.Hovnanian Homes,Dixon,CA,Faroe,,95620,Dixon,38.440432,-121.851036,"671,435","2,194",No Plan,12/06/2024 06:08:14 PM
2091,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/casa,Home Builder,,K.Hovnanian Homes,Dixon,CA,Casa,,95620,Dixon,38.440432,-121.851036,"527,990","1,460",No Plan,12/06/2024 06:08:14 PM
2822,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera,,95620,Dixon,38.440432,-121.851036,"549,990","1,521",No Plan,12/06/2024 06:08:14 PM
5912,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/rincon,Home Builder,,K.Hovnanian Homes,Dixon,CA,Rincon,,95620,Dixon,38.440432,-121.851036,"559,990","1,640",No Plan,12/06/2024 06:08:14 PM
2844,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/killarney-i-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Killarney I Loft,,29909,Bluffton,32.25045,-80.98506,"550,990","2,745",No Plan,12/06/2024 06:08:14 PM
9939,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/ibiza-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Ibiza Loft,,29909,Bluffton,32.25045,-80.98506,"555,990","2,722",No Plan,12/06/2024 06:08:14 PM
4442,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/mont-blanc-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Mont Blanc Loft,,29909,Bluffton,32.25045,-80.98506,"580,990","3,209",No Plan,12/06/2024 06:08:14 PM
9636,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/donegal-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Donegal Loft,,29909,Bluffton,32.25045,-80.98506,"508,990","2,489",No Plan,12/06/2024 06:08:14 PM
4135,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/dorchester,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Dorchester,,29909,Bluffton,32.25045,-80.98506,"492,990","1,818",No Plan,12/06/2024 06:08:14 PM
1366,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/grenada,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Grenada,,29909,Bluffton,32.25045,-80.98506,"433,990","1,747",No Plan,12/06/2024 06:08:14 PM
3983,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/killarney-i,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Killarney I,,29909,Bluffton,32.25045,-80.98506,"514,990","2,080",No Plan,12/06/2024 06:08:14 PM
6120,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/ibiza,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Ibiza,,29909,Bluffton,32.25045,-80.98506,"512,990","2,002",No Plan,12/06/2024 06:08:14 PM
3948,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/donegal,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Donegal,,29909,Bluffton,32.25045,-80.98506,"453,990","1,689",No Plan,12/06/2024 06:08:14 PM
1741,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/mont-blanc,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Mont Blanc,,29909,Bluffton,32.25045,-80.98506,"541,990","2,462",No Plan,12/06/2024 06:08:14 PM
1275,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/palmera-ii,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Palmera II,,29909,Bluffton,32.25045,-80.98506,"520,990","2,179",No Plan,12/06/2024 06:08:14 PM
3126,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/athens,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Athens,,29909,Bluffton,32.25045,-80.98506,"416,990","1,324",No Plan,12/06/2024 06:08:14 PM
3075,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/fox-canyon,Home Builder,,K.Hovnanian Homes,Indio,CA,Fox Canyon,,92203,Indio,33.7361894904813,-116.177627392238,"517,753","1,884",No Plan,12/06/2024 06:08:14 PM
9909,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/indio-hills,Home Builder,,K.Hovnanian Homes,Indio,CA,Indio Hills,,92203,Indio,33.7361894904813,-116.177627392238,"563,990","2,018",No Plan,12/06/2024 06:08:14 PM
9131,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/mecca-hills,Home Builder,,K.Hovnanian Homes,Indio,CA,Mecca Hills,,92203,Indio,33.7361894904813,-116.177627392238,"526,474","2,166",No Plan,12/06/2024 06:08:14 PM
1966,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/athens-with-casita,Home Builder,,K.Hovnanian Homes,Summerville,SC,Athens Loft,,29486,Summerville,33.133503,-80.098409,"478,990","2,135",No Plan,12/06/2024 06:08:14 PM
5145,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/athens,Home Builder,,K.Hovnanian Homes,Summerville,SC,Athens,,29486,Summerville,33.133503,-80.098409,"434,990","1,320",No Plan,12/06/2024 06:08:14 PM
4601,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal,,29486,Summerville,33.133503,-80.098409,"456,990","1,695",No Plan,12/06/2024 06:08:14 PM
7672,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal Loft,,29486,Summerville,33.133503,-80.098409,"504,990","2,337",No Plan,12/06/2024 06:08:14 PM
9698,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/ibiza,Home Builder,,K.Hovnanian Homes,Summerville,SC,Ibiza,,29486,Summerville,33.133503,-80.098409,"488,990","2,002",No Plan,12/06/2024 06:08:14 PM
4484,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/dorchester,Home Builder,,K.Hovnanian Homes,Summerville,SC,Dorchester,,29486,Summerville,33.133503,-80.098409,"474,990","1,817",No Plan,12/06/2024 06:08:14 PM
5484,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/killarney-i,Home Builder,,K.Hovnanian Homes,Summerville,SC,Killarney I,,29486,Summerville,33.133503,-80.098409,"494,990","2,080",No Plan,12/06/2024 06:08:14 PM
4205,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/ibiza-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Ibiza Loft,,29486,Summerville,33.133503,-80.098409,"524,990","2,722",No Plan,12/06/2024 06:08:14 PM
1116,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/killarney-i-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Killarney I Loft,,29486,Summerville,33.133503,-80.098409,"533,990","2,745",No Plan,12/06/2024 06:08:14 PM
7613,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/mont-blanc,Home Builder,,K.Hovnanian Homes,Summerville,SC,Mont Blanc,,29486,Summerville,33.133503,-80.098409,"515,990","2,444",No Plan,12/06/2024 06:08:14 PM
1659,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/lewes,Home Builder,,K.Hovnanian Homes,Summerville,SC,Lewes,,29486,Summerville,33.133503,-80.098409,"508,990","2,469",No Plan,12/06/2024 06:08:14 PM
4776,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/lewes-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Lewes Loft,,29486,Summerville,33.133503,-80.098409,"550,990","3,234",No Plan,12/06/2024 06:08:14 PM
1346,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/mont-blanc-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Mont Blanc Loft,,29486,Summerville,33.133503,-80.098409,"559,990","3,209",No Plan,12/06/2024 06:08:14 PM
8721,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/marseille,Home Builder,,K.Hovnanian Homes,Summerville,SC,Marseille,,29486,Summerville,33.133503,-80.098409,"487,990","2,116",No Plan,12/06/2024 06:08:14 PM
3533,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/marseille-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Marseille Loft,,29486,Summerville,33.133503,-80.098409,"532,990","2,959",No Plan,12/06/2024 06:08:14 PM
9600,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/san-sebastian,Home Builder,,K.Hovnanian Homes,Summerville,SC,San Sebastian,,29486,Summerville,33.133503,-80.098409,"566,990","2,597",No Plan,12/06/2024 06:08:14 PM
2767,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/san-sebastian-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,San Sebastian Loft,,29486,Summerville,33.133503,-80.098409,"619,990","3,347",No Plan,12/06/2024 06:08:14 PM
5463,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/grenada,Home Builder,,K.Hovnanian Homes,Summerville,SC,Grenada,,29486,Summerville,33.133503,-80.098409,"445,990","1,747",No Plan,12/06/2024 06:08:14 PM
8617,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/porto-ranch,Home Builder,,K.Hovnanian Homes,Summerville,SC,Porto,,29486,Summerville,33.133503,-80.098409,"556,990","2,490",No Plan,12/06/2024 06:08:14 PM
3595,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/arthur,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Arthur,,77471,Rosenberg,29.5968,-95.80512,"474,990","3,382",No Plan,12/06/2024 06:08:14 PM
4868,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/elmore,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Elmore,,77471,Rosenberg,29.5968,-95.80512,"397,990","2,672",No Plan,12/06/2024 06:08:14 PM
4266,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/juniper-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Juniper II,,77471,Rosenberg,29.5968,-95.80512,"367,990","2,044",No Plan,12/06/2024 06:08:14 PM
9826,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/easton-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Easton II,,77471,Rosenberg,29.5968,-95.80512,"418,990","2,663",No Plan,12/06/2024 06:08:14 PM
5469,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/sawyer-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Sawyer II,,77471,Rosenberg,29.5968,-95.80512,"391,990","2,483",No Plan,12/06/2024 06:08:14 PM
8102,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/auburn,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Auburn,,77471,Rosenberg,29.5968,-95.80512,"347,990","1,842",No Plan,12/06/2024 06:08:14 PM
1992,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/savannah,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Savannah,,77471,Rosenberg,29.5968,-95.80512,"424,990","2,533",No Plan,12/06/2024 06:08:14 PM
1182,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/leo,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Leo,,77471,Rosenberg,29.5968,-95.80512,"444,990","3,203",No Plan,12/06/2024 06:08:14 PM
8673,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/chase,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Chase,,77471,Rosenberg,29.5968,-95.80512,"377,990","2,241",No Plan,12/06/2024 06:08:14 PM
8447,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/venice-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Venice II,,77051,Houston,29.641324,-95.398219,"406,490","2,257",No Plan,12/06/2024 06:08:14 PM
2416,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/paris,Home Builder,,K.Hovnanian Homes,Houston,TX,Paris,,77051,Houston,29.641324,-95.398219,"427,490","2,264",No Plan,12/06/2024 06:08:14 PM
9728,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77051,Houston,29.641324,-95.398219,"407,490","2,299",No Plan,12/06/2024 06:08:14 PM
