product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,site_plan,date,Sales Model,Closed,Quick Delivery,Sold,Unavailable,Future Development,Available,Reserved,total
5148,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/paseo-at-the-ranch/punta-mita,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Punta Mita,,95742,Rancho-Cordova,"5,20,990","1,727",No Plan,20/05/24,,,,,,,,,
7302,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/paseo-at-the-ranch/aruba,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Aruba,,95742,Rancho-Cordova,"5,31,070","1,856",No Plan,20/05/24,,,,,,,,,
8155,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/paseo-at-the-ranch/cayman,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Cayman,,95742,Rancho-Cordova,"5,51,310","1,906",No Plan,20/05/24,,,,,,,,,
7673,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/paseo-at-the-ranch/san-blas,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,San Blas,,95742,Rancho-Cordova,"5,65,020","2,028",No Plan,20/05/24,,,,,,,,,
1287,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/amadora,Home Builder,,K.Hovnanian Homes,Middletown,DE,Amadora,,19709,Middletown,"5,92,900","2,167",No Plan,20/05/24,,,,,,,,,
5654,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/cordoba,Home Builder,,K.Hovnanian Homes,Middletown,DE,Cordoba,,19709,Middletown,"6,32,900","2,737",No Plan,20/05/24,,,,,,,,,
3804,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/fayetteville,Home Builder,,K.Hovnanian Homes,Middletown,DE,Fayetteville,,19709,Middletown,"5,97,900","2,318",No Plan,20/05/24,,,,,,,,,
1328,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/knoxville,Home Builder,,K.Hovnanian Homes,Middletown,DE,Knoxville,,19709,Middletown,"6,42,900","2,794",No Plan,20/05/24,,,,,,,,,
9299,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/macon-ii,Home Builder,,K.Hovnanian Homes,Middletown,DE,Macon II,,19709,Middletown,"6,57,900","2,869",No Plan,20/05/24,,,,,,,,,
1252,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/stavenger,Home Builder,,K.Hovnanian Homes,Middletown,DE,Stavanger,,19709,Middletown,"7,13,900","3,529",No Plan,20/05/24,,,,,,,,,
4323,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/pleasanton/varna,Home Builder,,K.Hovnanian Homes,Middletown,DE,Varna,,19709,Middletown,"7,22,900","3,707",No Plan,20/05/24,,,,,,,,,
2052,Hovnanian,https://www.khov.com/find-new-homes/arizona/maricopa/85138/k-hovnanian-homes/rancho-mirage-23/sedona,Home Builder,,K.Hovnanian Homes,Maricopa,AZ,Sedona,,85138,Maricopa,"5,69,990","3,240",No Plan,20/05/24,,,,,,,,,
4311,Hovnanian,https://www.khov.com/find-new-homes/arizona/maricopa/85138/k-hovnanian-homes/rancho-mirage-23/jerome,Home Builder,,K.Hovnanian Homes,Maricopa,AZ,Jerome,,85138,Maricopa,"5,05,990","2,765",No Plan,20/05/24,,,,,,,,,
5465,Hovnanian,https://www.khov.com/find-new-homes/arizona/maricopa/85138/k-hovnanian-homes/rancho-mirage-23/flagstaff,Home Builder,,K.Hovnanian Homes,Maricopa,AZ,Flagstaff,,85138,Maricopa,"5,03,990","2,652",No Plan,20/05/24,,,,,,,,,
4176,Hovnanian,https://www.khov.com/find-new-homes/arizona/maricopa/85138/k-hovnanian-homes/rancho-mirage-23/bisbee,Home Builder,,K.Hovnanian Homes,Maricopa,AZ,Bisbee,,85138,Maricopa,"4,69,990","2,292",No Plan,20/05/24,,,,,,,,,
3790,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/pasadena-esp,Home Builder,,K.Hovnanian Homes,Dayton,TX,Pasadena,,77535,Dayton,"3,77,950","2,088",No Plan,20/05/24,,,,,,,,,
6984,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Dayton,TX,Santa Rosa II,,77535,Dayton,"3,77,950","2,098",No Plan,20/05/24,,,,,,,,,
9755,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/omaha,Home Builder,,K.Hovnanian Homes,Dayton,TX,Omaha,,77535,Dayton,"4,14,950","2,792",No Plan,20/05/24,,,,,,,,,
9898,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/el-paso,Home Builder,,K.Hovnanian Homes,Dayton,TX,El Paso,,77535,Dayton,"4,27,950","3,002",No Plan,20/05/24,,,,,,,,,
2426,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/pasadena,Home Builder,,K.Hovnanian Homes,Dayton,TX,Pasadena,,77535,Dayton,"3,77,950","2,176",No Plan,20/05/24,,,,,,,,,
9050,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/juniper-iii,Home Builder,,K.Hovnanian Homes,Dayton,TX,Juniper III,,77535,Dayton,"3,64,950","2,047",No Plan,20/05/24,,,,,,,,,
5140,Hovnanian,https://www.khov.com/find-new-homes/texas/dayton/77535/k-hovnanian-homes/river-ranch-estates---75-homesites/tacoma-ii,Home Builder,,K.Hovnanian Homes,Dayton,TX,Tacoma II,,77535,Dayton,"3,80,950","2,064",No Plan,20/05/24,,,,,,,,,
4755,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/sagebrush-at-the-ranch/arosa,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Arosa,,95742,Rancho-Cordova,"6,16,616","1,785",No Plan,20/05/24,,,,,,,,,
6820,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/sagebrush-at-the-ranch/brasov,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Brasov,,95742,Rancho-Cordova,"6,31,179","1,869",No Plan,20/05/24,,,,,,,,,
6255,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/sagebrush-at-the-ranch/ivalo,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Ivalo,,95742,Rancho-Cordova,"6,26,730","1,974",No Plan,20/05/24,,,,,,,,,
8995,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/sagebrush-at-the-ranch/vaduz,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Vaduz,,95742,Rancho-Cordova,"6,46,273","2,014",No Plan,20/05/24,,,,,,,,,
7016,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/vallejo,Home Builder,,K.Hovnanian Homes,Stuart,FL,Vallejo,,34997,Stuart,"8,14,995","3,562",No Plan,20/05/24,,,,,,,,,
6059,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/santa-fe,Home Builder,,K.Hovnanian Homes,Stuart,FL,Santa Fe,,34997,Stuart,"7,74,995","3,152",No Plan,20/05/24,,,,,,,,,
2916,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/pasadena,Home Builder,,K.Hovnanian Homes,Stuart,FL,Pasadena,,34997,Stuart,"6,89,995","2,162",No Plan,20/05/24,,,,,,,,,
7995,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/tucson,Home Builder,,K.Hovnanian Homes,Stuart,FL,Tucson,,34997,Stuart,"6,74,995","2,026",No Plan,20/05/24,,,,,,,,,
7303,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/evora-ii,Home Builder,,K.Hovnanian Homes,Stuart,FL,Evora II,,34997,Stuart,"7,14,995","2,295",No Plan,20/05/24,,,,,,,,,
5255,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/34997/k-hovnanian-homes/salerno-reserve---single-family/rhodes-ii,Home Builder,,K.Hovnanian Homes,Stuart,FL,Rhodes II,,34997,Stuart,"7,74,995","3,208",No Plan,20/05/24,,,,,,,,,
2109,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield/cordoba,Home Builder,,K.Hovnanian Homes,Felton,DE,Cordoba,,19943,Felton,"4,91,900","2,737",No Plan,20/05/24,,,,,,,,,
5981,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield/barcelona,Home Builder,,K.Hovnanian Homes,Felton,DE,Barcelona,,19943,Felton,"4,76,900","2,321",No Plan,20/05/24,,,,,,,,,
4400,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield/asheville,Home Builder,,K.Hovnanian Homes,Felton,DE,Asheville,,19943,Felton,"4,31,900","1,811",No Plan,20/05/24,,,,,,,,,
2644,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield/aberdeen,Home Builder,,K.Hovnanian Homes,Felton,DE,Aberdeen,,19943,Felton,"4,46,900","1,925",No Plan,20/05/24,,,,,,,,,
2188,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield/fayetteville,Home Builder,,K.Hovnanian Homes,Felton,DE,Fayetteville,,19943,Felton,"4,56,990","2,318",No Plan,20/05/24,,,,,,,,,
3049,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/blakemore-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Blakemore II,,77573,League-City,"3,91,990","2,009",No Plan,20/05/24,,,,,,,,,
2712,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/juniper-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Juniper II,,77573,League-City,"3,87,990","2,044",No Plan,20/05/24,,,,,,,,,
5080,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/hoover-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Hoover II,,77573,League-City,"4,08,990","2,300",No Plan,20/05/24,,,,,,,,,
4392,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/sawyer-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Sawyer II,,77573,League-City,"4,27,990","2,483",No Plan,20/05/24,,,,,,,,,
5863,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/easton-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Easton II,,77573,League-City,"4,31,990","2,663",No Plan,20/05/24,,,,,,,,,
8474,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/elmore,Home Builder,,K.Hovnanian Homes,League-City,TX,Elmore,,77573,League-City,"4,30,990","2,697",No Plan,20/05/24,,,,,,,,,
6402,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/chase,Home Builder,,K.Hovnanian Homes,League-City,TX,Chase,,77573,League-City,"3,98,990","2,243",No Plan,20/05/24,,,,,,,,,
5148,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/ashburn-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Ashburn II,,77573,League-City,"3,69,990","1,613",No Plan,20/05/24,,,,,,,,,
1137,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/sedona/willard-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Willard II,,77573,League-City,"4,18,990","2,564",No Plan,20/05/24,,,,,,,,,
9303,Hovnanian,https://www.khov.com/find-new-homes/california/bakersfield/93311/k-hovnanian-homes/sendero-ranch/orchid,Home Builder,,K.Hovnanian Homes,Bakersfield,CA,Orchid,,93311,Bakersfield,"5,69,990","2,270",No Plan,20/05/24,,,,,,,,,
1781,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77535/k-hovnanian-homes/st.-augustine-meadows/margaret,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Margaret,,77535,Mont-Belvieu,"4,57,950","2,931",No Plan,20/05/24,,,,,,,,,
6599,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/wilmington-ii,Home Builder,,K.Hovnanian Homes,Conroe,TX,Wilmington II,,77303,Conroe,"2,99,990","2,208",No Plan,20/05/24,,,,,,,,,
4876,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/george,Home Builder,,K.Hovnanian Homes,Conroe,TX,George,,77303,Conroe,"2,45,990","1,413",No Plan,20/05/24,,,,,,,,,
8099,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/darlington-ii,Home Builder,,K.Hovnanian Homes,Conroe,TX,Darlington II,,77303,Conroe,"2,79,990","1,990",No Plan,20/05/24,,,,,,,,,
8530,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/lockport-ii,Home Builder,,K.Hovnanian Homes,Conroe,TX,Lockport II,,77303,Conroe,"2,89,990","2,035",No Plan,20/05/24,,,,,,,,,
6384,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/jackie-ii,Home Builder,,K.Hovnanian Homes,Conroe,TX,Jackie II,,77303,Conroe,"2,62,990","1,671",No Plan,20/05/24,,,,,,,,,
8874,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/rochester,Home Builder,,K.Hovnanian Homes,Conroe,TX,Rochester,,77303,Conroe,"2,92,990","1,955",No Plan,20/05/24,,,,,,,,,
9307,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/leopold,Home Builder,,K.Hovnanian Homes,Conroe,TX,Leopold,,77303,Conroe,"2,55,990","1,610",No Plan,20/05/24,,,,,,,,,
6789,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/77303/k-hovnanian-homes/stonebrooke/carlisle-ii,Home Builder,,K.Hovnanian Homes,Conroe,TX,Carlisle II,,77303,Conroe,"2,65,990","1,729",No Plan,20/05/24,,,,,,,,,
5824,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager/colorado-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Colorado II,,20105,Aldie,"15,09,990","3,342",No Plan,20/05/24,,,,,,,,,
3820,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager/wisconsin-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Wisconsin II,,20105,Aldie,"15,69,990","3,732",No Plan,20/05/24,,,,,,,,,
6633,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager/memphis-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Memphis II,,20105,Aldie,"15,89,990","3,895",No Plan,20/05/24,,,,,,,,,
5206,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager/arlington-iii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Arlington III,,20105,Aldie,"18,49,990","4,909",No Plan,20/05/24,,,,,,,,,
3475,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/omaha,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Omaha,,77327,Cleveland,"4,07,950","2,792",No Plan,20/05/24,,,,,,,,,
8005,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/juniper-iii,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Juniper III,,77327,Cleveland,"3,62,950","2,047",No Plan,20/05/24,,,,,,,,,
7205,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/boise,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Boise,,77327,Cleveland,"3,53,950","1,902",No Plan,20/05/24,,,,,,,,,
4376,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/tacoma,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Tacoma,,77327,Cleveland,"3,75,950","1,977",No Plan,20/05/24,,,,,,,,,
7240,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Santa Rosa II,,77327,Cleveland,"3,73,950","2,098",No Plan,20/05/24,,,,,,,,,
6730,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers/pasadena,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Pasadena,,77327,Cleveland,"3,73,950","2,088",No Plan,20/05/24,,,,,,,,,
1911,Hovnanian,https://www.khov.com/find-new-homes/california/tehachapi/93561/k-hovnanian-homes/tehachapi-hills/aberdeen,Home Builder,,K.Hovnanian Homes,Tehachapi,CA,Aberdeen,,93561,Tehachapi,"5,44,990","1,927",No Plan,20/05/24,,,,,,,,,
8832,Hovnanian,https://www.khov.com/find-new-homes/california/tehachapi/93561/k-hovnanian-homes/tehachapi-hills/amadora,Home Builder,,K.Hovnanian Homes,Tehachapi,CA,Amadora,,93561,Tehachapi,"5,51,990","2,133",No Plan,20/05/24,,,,,,,,,
8709,Hovnanian,https://www.khov.com/find-new-homes/california/tehachapi/93561/k-hovnanian-homes/tehachapi-hills/barcelona,Home Builder,,K.Hovnanian Homes,Tehachapi,CA,Barcelona,,93561,Tehachapi,"5,74,990","2,285",No Plan,20/05/24,,,,,,,,,
3375,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/samuel,Home Builder,,K.Hovnanian Homes,Needville,TX,Samuel,,77461,Needville,"4,69,990","2,811",No Plan,20/05/24,,,,,,,,,
9763,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/margaret,Home Builder,,K.Hovnanian Homes,Needville,TX,Margaret,,77461,Needville,"5,10,990","2,931",No Plan,20/05/24,,,,,,,,,
5906,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/arthur,Home Builder,,K.Hovnanian Homes,Needville,TX,Arthur,,77461,Needville,"5,20,990","3,346",No Plan,20/05/24,,,,,,,,,
1155,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/cooperfield,Home Builder,,K.Hovnanian Homes,Needville,TX,Cooperfield,,77461,Needville,"4,55,990","2,553",No Plan,20/05/24,,,,,,,,,
4338,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/walden,Home Builder,,K.Hovnanian Homes,Needville,TX,Walden,,77461,Needville,"4,35,990","2,341",No Plan,20/05/24,,,,,,,,,
8675,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/millie,Home Builder,,K.Hovnanian Homes,Needville,TX,Millie,,77461,Needville,"5,69,990","3,499",No Plan,20/05/24,,,,,,,,,
7289,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/elaine,Home Builder,,K.Hovnanian Homes,Needville,TX,Elaine,,77461,Needville,"5,25,990","3,143",No Plan,20/05/24,,,,,,,,,
6755,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/josephine,Home Builder,,K.Hovnanian Homes,Needville,TX,Josephine,,77461,Needville,"5,44,990","3,567",No Plan,20/05/24,,,,,,,,,
9845,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/77461/k-hovnanian-homes/tejas-landing/leo,Home Builder,,K.Hovnanian Homes,Needville,TX,Leo,,77461,Needville,"4,95,990","3,203",No Plan,20/05/24,,,,,,,,,
5475,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/sunset,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Sunset,,7712,Asbury-Park,"7,24,990",708,No Plan,20/05/24,,,,,,,,,
3587,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/springwood,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Springwood,,7712,Asbury-Park,"8,24,990",901,No Plan,20/05/24,,,,,,,,,
3670,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/kingsley,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Kingsley,,7712,Asbury-Park,"8,24,990","1,209",No Plan,20/05/24,,,,,,,,,
6286,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/asbury,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Asbury,,7712,Asbury-Park,"8,99,990","1,364",No Plan,20/05/24,,,,,,,,,
3857,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/dunlewy,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Dunlewy,,7712,Asbury-Park,"11,09,990","1,282",No Plan,20/05/24,,,,,,,,,
3644,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean/cookman,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Cookman,,7712,Asbury-Park,"9,99,990","1,266",No Plan,20/05/24,,,,,,,,,
4395,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/cookman,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Cookman,,7712,Asbury-Park,"9,99,990","1,266",No Plan,20/05/24,,,,,,,,,
8945,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/langford,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,Langford,,7712,Asbury-Park,"10,79,990","1,329",No Plan,20/05/24,,,,,,,,,
3683,Hovnanian,https://www.khov.com/find-new-homes/virginia/chantilly/20151/k-hovnanian-homes/the-boulevards-at-westfields/brandeis,Home Builder,,K.Hovnanian Homes,Chantilly,VA,Brandeis,,20151,Chantilly,"6,36,990","2,474",No Plan,20/05/24,,,,,,,,,
5659,Hovnanian,https://www.khov.com/find-new-homes/virginia/chantilly/20151/k-hovnanian-homes/the-boulevards-at-westfields/marymount,Home Builder,,K.Hovnanian Homes,Chantilly,VA,Marymount,,20151,Chantilly,"5,71,990","1,621",No Plan,20/05/24,,,,,,,,,
1624,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold/carter,Home Builder,,K.Hovnanian Homes,Freehold,NJ,Carter,,7728,Freehold,"8,22,990","2,203",No Plan,20/05/24,,,,,,,,,
4707,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold/henley,Home Builder,,K.Hovnanian Homes,Freehold,NJ,Henley,,7728,Freehold,"9,30,990","2,820",No Plan,20/05/24,,,,,,,,,
4625,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold/york-ii,Home Builder,,K.Hovnanian Homes,Freehold,NJ,York II,,7728,Freehold,"8,72,990","2,619",No Plan,20/05/24,,,,,,,,,
3973,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/jackie-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Jackie II,,77357,New-Caney,"2,69,990","1,671",No Plan,20/05/24,,,,,,,,,
2807,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/wilmington-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Wilmington II,,77357,New-Caney,"3,09,990","2,208",No Plan,20/05/24,,,,,,,,,
8600,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/lockport-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Lockport II,,77357,New-Caney,"2,99,990","2,035",No Plan,20/05/24,,,,,,,,,
1522,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/leopold,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Leopold,,77357,New-Caney,"2,59,990","1,610",No Plan,20/05/24,,,,,,,,,
4781,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/darlington-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Darlington II,,77357,New-Caney,"2,89,990","1,990",No Plan,20/05/24,,,,,,,,,
2038,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/george,Home Builder,,K.Hovnanian Homes,New-Caney,TX,George,,77357,New-Caney,"2,50,990","1,413",No Plan,20/05/24,,,,,,,,,
7087,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/rochester,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Rochester,,77357,New-Caney,"2,99,990","1,955",No Plan,20/05/24,,,,,,,,,
9715,Hovnanian,https://www.khov.com/find-new-homes/texas/new-caney/77357/k-hovnanian-homes/the-landing/carlisle-ii,Home Builder,,K.Hovnanian Homes,New-Caney,TX,Carlisle II,,77357,New-Caney,"2,79,990","1,729",No Plan,20/05/24,,,,,,,,,
9251,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/amadora,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Amadora II,,95683,Rancho-Murieta,"8,15,453","2,292",No Plan,20/05/24,,,,,,,,,
3757,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/mora,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Mora,,95683,Rancho-Murieta,"8,95,733","2,740",No Plan,20/05/24,,,,,,,,,
8627,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats/tolosa,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,Tolosa,,95683,Rancho-Murieta,"8,75,990","3,025",No Plan,20/05/24,,,,,,,,,
