product_num,brand,url,community,market,state,collection,city,fullzips,msa,price,date
7627,LGI,https://www.lgihomes.com/texas/austin/cool-water-at-sonterra/torres,torres,austin,TX,,Jarrell,76537,Austin,1749,13/05/2024 08:32:09 PM
4614,LGI,https://www.lgihomes.com/texas/austin/esperanza/fairview,fairview,austin,TX,,Dripping Springs,78620,Austin,3289,13/05/2024 08:32:09 PM
9478,LGI,https://www.lgihomes.com/texas/austin/esperanza/hampton,hampton,austin,TX,,Dripping Springs,78620,Austin,3679,13/05/2024 08:32:09 PM
6430,LGI,https://www.lgihomes.com/texas/austin/esperanza/mantle,mantle,austin,TX,,Dripping Springs,78620,Austin,3779,13/05/2024 08:32:09 PM
8323,LGI,https://www.lgihomes.com/texas/austin/esperanza/stratton,stratton,austin,TX,,Dripping Springs,78620,Austin,3899,13/05/2024 08:32:09 PM
8279,LGI,https://www.lgihomes.com/texas/austin/homestead-estates/bay,bay,austin,TX,,East Austin,78621,Austin,1329,13/05/2024 08:32:09 PM
6314,LGI,https://www.lgihomes.com/texas/austin/homestead-estates/frio,frio,austin,TX,,East Austin,78621,Austin,1439,13/05/2024 08:32:09 PM
4497,LGI,https://www.lgihomes.com/texas/austin/homestead-estates/medina,medina,austin,TX,,East Austin,78621,Austin,1479,13/05/2024 08:32:09 PM
9070,LGI,https://www.lgihomes.com/texas/austin/homestead-estates/rio,rio,austin,TX,,East Austin,78621,Austin,1659,13/05/2024 08:32:09 PM
1546,LGI,https://www.lgihomes.com/texas/austin/homestead-estates/travis,travis,austin,TX,,East Austin,78621,Austin,1669,13/05/2024 08:32:09 PM
6882,LGI,https://www.lgihomes.com/texas/austin/shadowglen/denham,denham,austin,TX,,Manor,78653,Austin,2599,13/05/2024 08:32:09 PM
3338,LGI,https://www.lgihomes.com/texas/austin/shadowglen/emma,emma,austin,TX,,Manor,78653,Austin,2219,13/05/2024 08:32:09 PM
7915,LGI,https://www.lgihomes.com/texas/austin/shadowglen/hanna,hanna,austin,TX,,Manor,78653,Austin,2679,13/05/2024 08:32:09 PM
2249,LGI,https://www.lgihomes.com/texas/austin/shadowglen/jordan,jordan,austin,TX,,Manor,78653,Austin,2289,13/05/2024 08:32:09 PM
9391,LGI,https://www.lgihomes.com/texas/austin/shadowglen/naomi,naomi,austin,TX,,Manor,78653,Austin,2399,13/05/2024 08:32:09 PM
3472,LGI,https://www.lgihomes.com/texas/austin/shadowglen/oakmont,oakmont,austin,TX,,Manor,78653,Austin,2739,13/05/2024 08:32:09 PM
1957,LGI,https://www.lgihomes.com/texas/austin/shadowglen/saurel,saurel,austin,TX,,Manor,78653,Austin,,13/05/2024 08:32:09 PM
5090,LGI,https://www.lgihomes.com/texas/austin/shadowglen/welch,welch,austin,TX,,Manor,78653,Austin,2479,13/05/2024 08:32:09 PM
1341,LGI,https://www.lgihomes.com/texas/austin/spicewood-trails/mantle,mantle,austin,TX,,Spicewood,78669,Austin,3329,13/05/2024 08:32:09 PM
7061,LGI,https://www.lgihomes.com/texas/austin/stonebridge-crossing/rio,rio,austin,TX,,Georgetown,76537,Austin,1489,13/05/2024 08:32:09 PM
8110,LGI,https://www.lgihomes.com/texas/austin/stonebridge-crossing/travis,travis,austin,TX,,Georgetown,76537,Austin,1499,13/05/2024 08:32:09 PM
6201,LGI,https://www.lgihomes.com/texas/austin/the-colony/brazos,brazos,austin,TX,,Bastrop,78602,Austin,2189,13/05/2024 08:32:09 PM
9530,LGI,https://www.lgihomes.com/texas/austin/the-colony/hendrie,hendrie,austin,TX,,Bastrop,78602,Austin,2249,13/05/2024 08:32:09 PM
3605,LGI,https://www.lgihomes.com/texas/austin/the-colony/kendall,kendall,austin,TX,,Bastrop,78602,Austin,2279,13/05/2024 08:32:09 PM
5465,LGI,https://www.lgihomes.com/texas/austin/the-colony/leland,leland,austin,TX,,Bastrop,78602,Austin,2369,13/05/2024 08:32:09 PM
2567,LGI,https://www.lgihomes.com/texas/austin/the-colony/naomi,naomi,austin,TX,,Bastrop,78602,Austin,2499,13/05/2024 08:32:09 PM
6341,LGI,https://www.lgihomes.com/texas/austin/the-colony/sterling,sterling,austin,TX,,Bastrop,78602,Austin,2229,13/05/2024 08:32:09 PM
9308,LGI,https://www.lgihomes.com/texas/austin/the-colony/welch,welch,austin,TX,,Bastrop,78602,Austin,2639,13/05/2024 08:32:09 PM
5600,LGI,https://www.lgihomes.com/texas/austin/the-colony/wilson,wilson,austin,TX,,Bastrop,78602,Austin,2709,13/05/2024 08:32:09 PM
3379,LGI,https://www.lgihomes.com/texas/austin/the-colony/yale,yale,austin,TX,,Bastrop,78602,Austin,2729,13/05/2024 08:32:09 PM
3337,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/antone,antone,austin,TX,,Austin,78653,Austin,1879,13/05/2024 08:32:09 PM
9146,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/arc,arc,austin,TX,,Austin,78653,Austin,1689,13/05/2024 08:32:09 PM
8186,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/bowie,bowie,austin,TX,,Austin,78653,Austin,2009,13/05/2024 08:32:09 PM
4703,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/burnet,burnet,austin,TX,,Austin,78653,Austin,1989,13/05/2024 08:32:09 PM
8458,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/connally,connally,austin,TX,,Austin,78653,Austin,2379,13/05/2024 08:32:09 PM
4009,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/crockett,crockett,austin,TX,,Austin,78653,Austin,2079,13/05/2024 08:32:09 PM
7991,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/kendall,kendall,austin,TX,,Austin,78653,Austin,2319,13/05/2024 08:32:09 PM
6357,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/murray,murray,austin,TX,,Austin,78653,Austin,2399,13/05/2024 08:32:09 PM
8839,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/rainey,rainey,austin,TX,,Austin,78653,Austin,2189,13/05/2024 08:32:09 PM
7064,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/stevenson,stevenson,austin,TX,,Austin,78653,Austin,2449,13/05/2024 08:32:09 PM
9411,LGI,https://www.lgihomes.com/texas/austin/whisper-valley/yoakum,yoakum,austin,TX,,Austin,78653,Austin,2599,13/05/2024 08:32:09 PM
3398,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/atticus,atticus,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1239,13/05/2024 08:32:09 PM
8385,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/blanco,blanco,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1359,13/05/2024 08:32:09 PM
7282,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/cypress,cypress,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1579,13/05/2024 08:32:09 PM
1132,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/driftwood,driftwood,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1649,13/05/2024 08:32:09 PM
9156,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/maple,maple,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1459,13/05/2024 08:32:09 PM
7539,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/rio-grande,rio-grande,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1309,13/05/2024 08:32:09 PM
4901,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/big-sky-estates/sabine,sabine,dallas-fort-worth,TX,,Denton County,76259,Dallas-Fort-Worth,1469,13/05/2024 08:32:09 PM
3648,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/blanco,blanco,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1349,13/05/2024 08:32:09 PM
4530,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/cypress,cypress,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1559,13/05/2024 08:32:09 PM
6396,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/driftwood,driftwood,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1629,13/05/2024 08:32:09 PM
5114,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/jaguar,jaguar,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1429,13/05/2024 08:32:09 PM
9587,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/piper,piper,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1489,13/05/2024 08:32:09 PM
6481,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/reed,reed,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1469,13/05/2024 08:32:09 PM
8665,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/rio-grande,rio-grande,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1309,13/05/2024 08:32:09 PM
9532,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/college-park/sabine,sabine,dallas-fort-worth,TX,,Dallas,75241,Dallas-Fort-Worth,1419,13/05/2024 08:32:09 PM
5340,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/blanco,blanco,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1249,13/05/2024 08:32:09 PM
5759,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/cypress,cypress,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1479,13/05/2024 08:32:09 PM
2366,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/driftwood,driftwood,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1549,13/05/2024 08:32:09 PM
6366,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/reed,reed,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1389,13/05/2024 08:32:09 PM
6017,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/rio-grande,rio-grande,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1249,13/05/2024 08:32:09 PM
6644,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/delano-estates/sabine,sabine,dallas-fort-worth,TX,,Greenville,75401,Dallas-Fort-Worth,1339,13/05/2024 08:32:09 PM
6908,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/logan-square/blanco-ii,blanco-ii,dallas-fort-worth,TX,,Fort Worth,76140,Dallas-Fort-Worth,1379,13/05/2024 08:32:09 PM
4244,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/logan-square/cypress,cypress,dallas-fort-worth,TX,,Fort Worth,76140,Dallas-Fort-Worth,1569,13/05/2024 08:32:09 PM
2103,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/logan-square/driftwood-ii,driftwood-ii,dallas-fort-worth,TX,,Fort Worth,76140,Dallas-Fort-Worth,1629,13/05/2024 08:32:09 PM
1165,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/logan-square/reed,reed,dallas-fort-worth,TX,,Fort Worth,76140,Dallas-Fort-Worth,1489,13/05/2024 08:32:09 PM
9674,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/logan-square/sabine,sabine,dallas-fort-worth,TX,,Fort Worth,76140,Dallas-Fort-Worth,1439,13/05/2024 08:32:09 PM
9709,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/blanco-ii,blanco-ii,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1389,13/05/2024 08:32:09 PM
5817,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/cypress,cypress,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1679,13/05/2024 08:32:09 PM
6977,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/driftwood-ii,driftwood-ii,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1759,13/05/2024 08:32:09 PM
8283,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/reed,reed,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1539,13/05/2024 08:32:09 PM
1947,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/rio-grande,rio-grande,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1329,13/05/2024 08:32:09 PM
4574,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/patriot-estates/sabine,sabine,dallas-fort-worth,TX,,Midlothian,76084,Dallas-Fort-Worth,1489,13/05/2024 08:32:09 PM
6605,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/cedar,cedar,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1509,13/05/2024 08:32:09 PM
1263,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/colorado,colorado,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1589,13/05/2024 08:32:09 PM
5068,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/juniper,juniper,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1739,13/05/2024 08:32:09 PM
9668,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/piper,piper,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1659,13/05/2024 08:32:09 PM
2186,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/rayburn,rayburn,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1749,13/05/2024 08:32:09 PM
6857,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/willow,willow,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1849,13/05/2024 08:32:09 PM
9204,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/princeton-heights/yaupon,yaupon,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1779,13/05/2024 08:32:09 PM
1715,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/blanco,blanco,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1409,13/05/2024 08:32:09 PM
7064,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/cypress,cypress,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1609,13/05/2024 08:32:09 PM
2919,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/driftwood,driftwood,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1679,13/05/2024 08:32:09 PM
2251,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/reed,reed,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1509,13/05/2024 08:32:09 PM
3180,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/rio-grande,rio-grande,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1369,13/05/2024 08:32:09 PM
5763,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/retreat-at-fossil-creek/sabine,sabine,dallas-fort-worth,TX,,Fort Worth,76131,Dallas-Fort-Worth,1469,13/05/2024 08:32:09 PM
5829,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shadowbend/driftwood-ii,driftwood-ii,dallas-fort-worth,TX,,Anna,75409,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
3923,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shadowbend/keaton,keaton,dallas-fort-worth,TX,,Anna,75409,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
9646,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shadowbend/maple,maple,dallas-fort-worth,TX,,Anna,75409,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
2811,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shadowbend/oakmont,oakmont,dallas-fort-worth,TX,,Anna,75409,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
2535,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shadowbend/topeka,topeka,dallas-fort-worth,TX,,Anna,75409,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
4367,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shaw-creek-ranch/blanco,blanco,dallas-fort-worth,TX,,Ferris,75125,Dallas-Fort-Worth,1349,13/05/2024 08:32:09 PM
1149,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shaw-creek-ranch/cypress,cypress,dallas-fort-worth,TX,,Ferris,75125,Dallas-Fort-Worth,1569,13/05/2024 08:32:09 PM
6000,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shaw-creek-ranch/jaguar,jaguar,dallas-fort-worth,TX,,Ferris,75125,Dallas-Fort-Worth,1429,13/05/2024 08:32:09 PM
5055,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shaw-creek-ranch/oakmont,oakmont,dallas-fort-worth,TX,,Ferris,75125,Dallas-Fort-Worth,1679,13/05/2024 08:32:09 PM
9629,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/shaw-creek-ranch/reed,reed,dallas-fort-worth,TX,,Ferris,75125,Dallas-Fort-Worth,1519,13/05/2024 08:32:09 PM
5434,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/blanco,blanco,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1509,13/05/2024 08:32:09 PM
3587,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/cypress,cypress,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1789,13/05/2024 08:32:09 PM
9846,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/driftwood,driftwood,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1879,13/05/2024 08:32:09 PM
5706,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/reed,reed,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1629,13/05/2024 08:32:09 PM
1236,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/rio-grade,rio-grade,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1269,13/05/2024 08:32:09 PM
4833,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/southaven/sabine,sabine,dallas-fort-worth,TX,,Hutchins,75141,Dallas-Fort-Worth,1589,13/05/2024 08:32:09 PM
4085,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/south-park-meadows/douglas,douglas,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1369,13/05/2024 08:32:09 PM
7359,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/south-park-meadows/elm,elm,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1479,13/05/2024 08:32:09 PM
4799,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/south-park-meadows/juniper,juniper,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,,13/05/2024 08:32:09 PM
7863,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/south-park-meadows/mulberry,mulberry,dallas-fort-worth,TX,,Princeton,75407,Dallas-Fort-Worth,1409,13/05/2024 08:32:09 PM
2262,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/the-woodlands/bradley-ii,bradley-ii,dallas-fort-worth,TX,,Krugerville,76227,Dallas-Fort-Worth,3369,13/05/2024 08:32:09 PM
6128,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/the-woodlands/garza,garza,dallas-fort-worth,TX,,Krugerville,76227,Dallas-Fort-Worth,3209,13/05/2024 08:32:09 PM
6004,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/the-woodlands/mantle-ii,mantle-ii,dallas-fort-worth,TX,,Krugerville,76227,Dallas-Fort-Worth,3609,13/05/2024 08:32:09 PM
5277,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/the-woodlands/stratton-ii,stratton-ii,dallas-fort-worth,TX,,Krugerville,76227,Dallas-Fort-Worth,3729,13/05/2024 08:32:09 PM
8970,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/the-woodlands/timberline-ii,timberline-ii,dallas-fort-worth,TX,,Krugerville,76227,Dallas-Fort-Worth,3839,13/05/2024 08:32:09 PM
7991,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/blanco,blanco,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1339,13/05/2024 08:32:09 PM
4583,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/cypress,cypress,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1689,13/05/2024 08:32:09 PM
7198,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/driftwood,driftwood,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1689,13/05/2024 08:32:09 PM
7990,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/erie,erie,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1599,13/05/2024 08:32:09 PM
1832,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/huron,huron,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1789,13/05/2024 08:32:09 PM
1710,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/michigan,michigan,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1669,13/05/2024 08:32:09 PM
8590,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/ontario,ontario,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1629,13/05/2024 08:32:09 PM
5774,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/reed,reed,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1629,13/05/2024 08:32:09 PM
8565,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/rio-grande,rio-grande,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1339,13/05/2024 08:32:09 PM
8603,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/sabine,sabine,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1529,13/05/2024 08:32:09 PM
3938,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/st-clair,st-clair,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1489,13/05/2024 08:32:09 PM
8992,LGI,https://www.lgihomes.com/texas/dallas-fort-worth/vista-west/superior,superior,dallas-fort-worth,TX,,White Settlement,76108,Dallas-Fort-Worth,1999,13/05/2024 08:32:09 PM
2702,LGI,https://www.lgihomes.com/texas/houston/emberly/alwyn,alwyn,houston,TX,,Fort Bend County,77417,Houston,1299,13/05/2024 08:32:09 PM
9948,LGI,https://www.lgihomes.com/texas/houston/emberly/cardinal,cardinal,houston,TX,,Fort Bend County,77417,Houston,1339,13/05/2024 08:32:09 PM
5889,LGI,https://www.lgihomes.com/texas/houston/emberly/pintail,pintail,houston,TX,,Fort Bend County,77417,Houston,1469,13/05/2024 08:32:09 PM
8332,LGI,https://www.lgihomes.com/texas/houston/emberly/robin,robin,houston,TX,,Fort Bend County,77417,Houston,1509,13/05/2024 08:32:09 PM
6278,LGI,https://www.lgihomes.com/texas/houston/emberly/starling,starling,houston,TX,,Fort Bend County,77417,Houston,1609,13/05/2024 08:32:09 PM
3887,LGI,https://www.lgihomes.com/texas/houston/emberly/wren,wren,houston,TX,,Fort Bend County,77417,Houston,1669,13/05/2024 08:32:09 PM
9839,LGI,https://www.lgihomes.com/texas/houston/lago-mar/atchison,atchison,houston,TX,,League City,77568,Houston,1359,13/05/2024 08:32:09 PM
2092,LGI,https://www.lgihomes.com/texas/houston/lago-mar/blanco,blanco,houston,TX,,League City,77568,Houston,1299,13/05/2024 08:32:09 PM
7224,LGI,https://www.lgihomes.com/texas/houston/lago-mar/dockery,dockery,houston,TX,,League City,77568,Houston,1609,13/05/2024 08:32:09 PM
7983,LGI,https://www.lgihomes.com/texas/houston/lago-mar/hendrie,hendrie,houston,TX,,League City,77568,Houston,1559,13/05/2024 08:32:09 PM
1320,LGI,https://www.lgihomes.com/texas/houston/lago-mar/houghton,houghton,houston,TX,,League City,77568,Houston,1579,13/05/2024 08:32:09 PM
9349,LGI,https://www.lgihomes.com/texas/houston/lago-mar/huron,huron,houston,TX,,League City,77568,Houston,1509,13/05/2024 08:32:09 PM
3230,LGI,https://www.lgihomes.com/texas/houston/lago-mar/ironwood,ironwood,houston,TX,,League City,77568,Houston,1599,13/05/2024 08:32:09 PM
5118,LGI,https://www.lgihomes.com/texas/houston/lago-mar/kendall,kendall,houston,TX,,League City,77568,Houston,1429,13/05/2024 08:32:09 PM
1433,LGI,https://www.lgihomes.com/texas/houston/lago-mar/leland,leland,houston,TX,,League City,77568,Houston,1669,13/05/2024 08:32:09 PM
8030,LGI,https://www.lgihomes.com/texas/houston/lago-mar/marquette,marquette,houston,TX,,League City,77568,Houston,1789,13/05/2024 08:32:09 PM
8543,LGI,https://www.lgihomes.com/texas/houston/lago-mar/ontario,ontario,houston,TX,,League City,77568,Houston,1379,13/05/2024 08:32:09 PM
8290,LGI,https://www.lgihomes.com/texas/houston/lago-mar/redwood,redwood,houston,TX,,League City,77568,Houston,1929,13/05/2024 08:32:09 PM
2632,LGI,https://www.lgihomes.com/texas/houston/lago-mar/reed,reed,houston,TX,,League City,77568,Houston,1389,13/05/2024 08:32:09 PM
7306,LGI,https://www.lgihomes.com/texas/houston/lago-mar/superior,superior,houston,TX,,League City,77568,Houston,1749,13/05/2024 08:32:09 PM
4654,LGI,https://www.lgihomes.com/texas/houston/park-vista-at-el-tesoro/atticus,atticus,houston,TX,,Houston,77048,Houston,1199,13/05/2024 08:32:09 PM
9872,LGI,https://www.lgihomes.com/texas/houston/park-vista-at-el-tesoro/dogwood,dogwood,houston,TX,,Houston,77048,Houston,1339,13/05/2024 08:32:09 PM
6930,LGI,https://www.lgihomes.com/texas/houston/park-vista-at-el-tesoro/mesquite,mesquite,houston,TX,,Houston,77048,Houston,1309,13/05/2024 08:32:09 PM
9367,LGI,https://www.lgihomes.com/texas/houston/park-vista-at-el-tesoro/osage,osage,houston,TX,,Houston,77048,Houston,1419,13/05/2024 08:32:09 PM
7129,LGI,https://www.lgihomes.com/texas/houston/park-vista-at-el-tesoro/pecan,pecan,houston,TX,,Houston,77048,Houston,1249,13/05/2024 08:32:09 PM
6878,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/aberdeen,aberdeen,houston,TX,,New Caney,77328,Houston,1009,13/05/2024 08:32:09 PM
8200,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/blanco,blanco,houston,TX,,New Caney,77328,Houston,1109,13/05/2024 08:32:09 PM
7330,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/maple,maple,houston,TX,,New Caney,77328,Houston,1159,13/05/2024 08:32:09 PM
1572,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/sabine,sabine,houston,TX,,New Caney,77328,Houston,1189,13/05/2024 08:32:09 PM
1776,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/trinity,trinity,houston,TX,,New Caney,77328,Houston,1079,13/05/2024 08:32:09 PM
2491,LGI,https://www.lgihomes.com/texas/houston/pinewood-trails/willow,willow,houston,TX,,New Caney,77328,Houston,1329,13/05/2024 08:32:09 PM
